UniqueID,county,WY,n_cuttings,n_cp_season,cutoff_date,n_late_cuts,late_et_mm,total_et_mm,late_cycle_et_mm_list,late_cut_dates,area_acres,late_et_acft,saved_mm_cap0,saved_mm_cap1,saved_mm_cap2,saved_mm_cap3
3313265,Riverside,2023,8.0,8,2023-07-01,2,436.646,1255.981,"[262.504, 174.142]","[Timestamp('2023-07-29 00:00:00'), Timestamp('2023-08-26 00:00:00')]",29.916840298426344,42.85783677475941,436.646,174.142,0.0,0.0
3313310,Riverside,2023,6.0,6,2023-07-01,2,426.94800000000004,753.059,"[279.106, 147.84200000000004]","[Timestamp('2023-07-20 00:00:00'), Timestamp('2023-08-09 00:00:00')]",36.44241961529126,51.046647539072744,426.94800000000004,147.84200000000004,0.0,0.0
3313330,Riverside,2023,8.0,9,2023-07-01,3,478.635,1072.548,"[192.58499999999998, 155.785, 130.26500000000001]","[Timestamp('2023-07-07 00:00:00'), Timestamp('2023-08-11 00:00:00'), Timestamp('2023-09-10 00:00:00')]",3.616544260606387,5.679149154118563,478.635,286.05,130.26500000000001,0.0
3313331,Riverside,2023,8.0,9,2023-07-01,3,489.755,1091.369,"[229.13, 149.113, 111.512]","[Timestamp('2023-07-23 00:00:00'), Timestamp('2023-08-21 00:00:00'), Timestamp('2023-09-10 00:00:00')]",21.141766692215477,33.970754417145635,489.755,260.625,111.512,0.0
3313347,Riverside,2023,8.0,10,2023-07-01,2,300.20000000000005,1015.201,"[191.567, 108.63300000000001]","[Timestamp('2023-07-23 00:00:00'), Timestamp('2023-08-12 00:00:00')]",17.608355587951003,17.34261268865778,300.20000000000005,108.63300000000001,0.0,0.0
3313351,Riverside,2023,7.0,7,2023-07-01,3,641.7450000000001,1445.6460000000002,"[287.16900000000004, 213.608, 140.96800000000002]","[Timestamp('2023-07-15 00:00:00'), Timestamp('2023-08-16 00:00:00'), Timestamp('2023-09-10 00:00:00')]",61.54517402042098,129.58106201356648,641.7450000000001,354.576,140.96800000000002,0.0
3313396,Riverside,2023,8.0,9,2023-07-01,3,573.62,1160.548,"[199.53199999999998, 181.83300000000003, 192.255]","[Timestamp('2023-07-04 00:00:00'), Timestamp('2023-08-04 00:00:00'), Timestamp('2023-09-03 00:00:00')]",37.35175680004259,70.29433968385968,573.62,374.088,192.255,0.0
3313415,Riverside,2023,7.0,8,2023-07-01,2,247.33700000000002,926.807,"[179.169, 68.168]","[Timestamp('2023-08-04 00:00:00'), Timestamp('2023-08-24 00:00:00')]",63.94980792489882,51.89354869659023,247.33700000000002,68.168,0.0,0.0
3313448,Riverside,2023,6.0,6,2023-07-01,2,332.562,1096.312,"[200.016, 132.546]","[Timestamp('2023-07-07 00:00:00'), Timestamp('2023-08-03 00:00:00')]",29.151969783750392,31.807209236297894,332.562,132.546,0.0,0.0
3313465,Riverside,2023,8.0,8,2023-07-01,3,470.745,1081.036,"[185.08300000000003, 165.902, 119.76]","[Timestamp('2023-07-04 00:00:00'), Timestamp('2023-08-07 00:00:00'), Timestamp('2023-09-08 00:00:00')]",8.539018541565863,13.18799305560834,470.745,285.662,119.76,0.0
3313551,Riverside,2023,7.0,7,2023-07-01,2,383.0930000000001,1194.445,"[214.89300000000003, 168.20000000000002]","[Timestamp('2023-08-03 00:00:00'), Timestamp('2023-09-02 00:00:00')]",16.895974480469082,21.23598934267173,383.0930000000001,168.20000000000002,0.0,0.0
3313555,Riverside,2023,7.0,8,2023-07-01,1,204.844,997.299,[204.844],[Timestamp('2023-07-16 00:00:00')],34.87634007594681,23.439005926893856,204.844,0.0,0.0,0.0
3313562,Riverside,2023,7.0,8,2023-07-01,3,550.3109999999999,1158.951,"[211.05899999999997, 187.25, 152.002]","[Timestamp('2023-07-04 00:00:00'), Timestamp('2023-08-08 00:00:00'), Timestamp('2023-09-09 00:00:00')]",24.478962518793484,44.1963331452748,550.3109999999999,339.252,152.002,0.0
3313564,Riverside,2023,7.0,8,2023-07-01,2,407.613,1145.712,"[222.878, 184.735]","[Timestamp('2023-07-28 00:00:00'), Timestamp('2023-08-30 00:00:00')]",58.57458258039465,78.33255029311812,407.613,184.735,0.0,0.0
3313573,Riverside,2023,7.0,8,2023-07-01,2,484.572,1311.096,"[299.331, 185.241]","[Timestamp('2023-07-25 00:00:00'), Timestamp('2023-08-21 00:00:00')]",37.016218381835316,58.84850056995637,484.572,185.241,0.0,0.0
3313589,Riverside,2023,8.0,8,2023-07-01,3,474.32699999999994,956.022,"[166.195, 230.869, 77.26299999999999]","[Timestamp('2023-07-10 00:00:00'), Timestamp('2023-08-21 00:00:00'), Timestamp('2023-09-10 00:00:00')]",16.367013759175652,25.470198606786447,474.32699999999994,308.132,77.26299999999999,0.0
3313639,Riverside,2023,7.0,9,2023-07-01,2,265.512,860.8340000000001,"[173.082, 92.43]","[Timestamp('2023-08-03 00:00:00'), Timestamp('2023-08-25 00:00:00')]",0.7310058448823681,0.6367809182624912,265.512,92.43,0.0,0.0
3313690,Riverside,2023,7.0,9,2023-07-01,3,514.214,1025.2379999999998,"[192.66, 212.935, 108.61899999999999]","[Timestamp('2023-07-07 00:00:00'), Timestamp('2023-08-11 00:00:00'), Timestamp('2023-08-31 00:00:00')]",6.256847614899129,10.555638580865292,514.214,321.554,108.61899999999999,0.0
3313713,Riverside,2023,7.0,7,2023-07-01,2,514.322,1387.309,"[303.108, 211.21400000000003]","[Timestamp('2023-07-28 00:00:00'), Timestamp('2023-08-29 00:00:00')]",56.298288773808885,94.99819054699125,514.322,211.21400000000003,0.0,0.0
3300040,Riverside,2024,8.0,9,2024-07-01,2,309.354,1098.068,"[203.30700000000002, 106.04699999999998]","[Timestamp('2024-07-22 00:00:00'), Timestamp('2024-08-11 00:00:00')]",36.099736872740145,36.639101051606474,309.354,106.04699999999998,0.0,0.0
3300054,Riverside,2024,8.0,9,2024-07-01,2,440.9069999999999,1304.942,"[240.21299999999997, 200.694]","[Timestamp('2024-07-28 00:00:00'), Timestamp('2024-09-02 00:00:00')]",24.052275037366915,34.79270482250765,440.9069999999999,200.694,0.0,0.0
3300104,Riverside,2024,6.0,6,2024-07-01,2,407.8760000000001,884.7570000000001,"[347.6670000000001, 60.208999999999996]","[Timestamp('2024-07-26 00:00:00'), Timestamp('2024-08-15 00:00:00')]",31.03785602465153,41.53410946164951,407.8760000000001,60.208999999999996,0.0,0.0
3300147,Riverside,2024,10.0,12,2024-07-01,3,395.147,1074.375,"[152.95499999999998, 142.476, 99.71600000000001]","[Timestamp('2024-07-20 00:00:00'), Timestamp('2024-08-20 00:00:00'), Timestamp('2024-09-10 00:00:00')]",6.024681739535578,7.8104820056832835,395.147,242.192,99.71600000000001,0.0
3300163,Riverside,2024,7.0,8,2024-07-01,2,313.25,1058.199,"[205.27800000000002, 107.97200000000001]","[Timestamp('2024-07-22 00:00:00'), Timestamp('2024-08-12 00:00:00')]",31.46128721048638,32.3334915311183,313.25,107.97200000000001,0.0,0.0
3300171,Riverside,2024,8.0,9,2024-07-01,2,412.77599999999995,1384.174,"[260.04499999999996, 152.73100000000002]","[Timestamp('2024-07-27 00:00:00'), Timestamp('2024-08-18 00:00:00')]",58.06566090448565,78.63553558238176,412.77599999999995,152.73100000000002,0.0,0.0
3300211,Riverside,2024,8.0,9,2024-07-01,2,298.70500000000004,957.319,"[138.96300000000002, 159.742]","[Timestamp('2024-07-18 00:00:00'), Timestamp('2024-08-15 00:00:00')]",8.391684554202849,8.223878394892264,298.70500000000004,159.742,0.0,0.0
3300212,Riverside,2024,7.0,7,2024-07-01,2,447.23400000000004,1297.7969999999998,"[242.697, 204.537]","[Timestamp('2024-07-18 00:00:00'), Timestamp('2024-08-17 00:00:00')]",36.78499832805828,53.97474390502237,447.23400000000004,204.537,0.0,0.0
3300265,Riverside,2024,8.0,10,2024-07-01,2,221.17699999999996,918.5329999999999,"[154.55399999999997, 66.623]","[Timestamp('2024-08-06 00:00:00'), Timestamp('2024-08-26 00:00:00')]",18.43496600741364,13.37726534324713,221.17699999999996,66.623,0.0,0.0
3300279,Riverside,2024,6.0,6,2024-07-01,2,337.817,1204.9699999999998,"[190.446, 147.37099999999998]","[Timestamp('2024-07-20 00:00:00'), Timestamp('2024-08-13 00:00:00')]",58.486699256875625,64.8221826865484,337.817,147.37099999999998,0.0,0.0
3300309,Riverside,2024,7.0,10,2024-07-01,3,511.078,973.0759999999999,"[178.39000000000001, 199.67399999999998, 133.01399999999998]","[Timestamp('2024-07-01 00:00:00'), Timestamp('2024-08-09 00:00:00'), Timestamp('2024-09-08 00:00:00')]",16.94036159135514,28.405006959929793,511.078,332.688,133.01399999999998,0.0
3300312,Riverside,2024,8.0,8,2024-07-01,2,323.981,1247.967,"[188.67700000000002, 135.30399999999997]","[Timestamp('2024-07-29 00:00:00'), Timestamp('2024-08-21 00:00:00')]",39.36687376598737,41.844222866070716,323.981,135.30399999999997,0.0,0.0
3300337,Riverside,2024,7.0,8,2024-07-01,2,319.94899999999996,986.1739999999999,"[195.289, 124.66]","[Timestamp('2024-07-28 00:00:00'), Timestamp('2024-08-20 00:00:00')]",39.634267932435364,41.604148263499866,319.94899999999996,124.66,0.0,0.0
3300356,Riverside,2024,7.0,7,2024-07-01,2,377.916,1180.771,"[208.70899999999997, 169.20700000000002]","[Timestamp('2024-07-25 00:00:00'), Timestamp('2024-08-24 00:00:00')]",29.170168743024387,36.167563945829414,377.916,169.20700000000002,0.0,0.0
3300372,Riverside,2024,7.0,8,2024-07-01,2,394.193,1183.377,"[221.82600000000002, 172.367]","[Timestamp('2024-07-26 00:00:00'), Timestamp('2024-08-24 00:00:00')]",38.21539985242514,49.42336979667658,394.193,172.367,0.0,0.0
3300377,Riverside,2024,8.0,9,2024-07-01,2,458.3539999999999,1023.2729999999999,"[340.1669999999999, 118.18700000000001]","[Timestamp('2024-07-21 00:00:00'), Timestamp('2024-08-10 00:00:00')]",20.316055752121585,30.551002028241257,458.3539999999999,118.18700000000001,0.0,0.0
3300390,Riverside,2024,7.0,8,2024-07-01,2,379.64599999999996,1057.9309999999998,"[284.41599999999994, 95.22999999999999]","[Timestamp('2024-08-12 00:00:00'), Timestamp('2024-09-01 00:00:00')]",10.979646950743339,13.675784272512812,379.64599999999996,95.22999999999999,0.0,0.0
3300392,Riverside,2024,9.0,11,2024-07-01,3,485.23699999999997,1218.966,"[215.43399999999997, 159.702, 110.101]","[Timestamp('2024-07-12 00:00:00'), Timestamp('2024-08-13 00:00:00'), Timestamp('2024-09-06 00:00:00')]",20.864354773575588,33.215737917537716,485.23699999999997,269.803,110.101,0.0
3300411,Riverside,2024,6.0,7,2024-07-01,2,461.696,704.7810000000002,"[293.61100000000005, 168.085]","[Timestamp('2024-07-04 00:00:00'), Timestamp('2024-07-24 00:00:00')]",68.01909625389906,103.03197068254654,461.696,168.085,0.0,0.0
3300422,Riverside,2024,7.0,8,2024-07-01,2,324.08900000000006,1220.0550000000003,"[186.121, 137.96800000000002]","[Timestamp('2024-07-29 00:00:00'), Timestamp('2024-08-22 00:00:00')]",28.153944803592758,29.935642445707263,324.08900000000006,137.96800000000002,0.0,0.0
3300585,Riverside,2024,9.0,9,2024-07-01,2,426.515,1194.9160000000002,"[322.53499999999997, 103.98000000000002]","[Timestamp('2024-08-17 00:00:00'), Timestamp('2024-09-10 00:00:00')]",27.22796932434798,38.10084427944317,426.515,103.98000000000002,0.0,0.0
3300586,Riverside,2024,8.0,10,2024-07-01,2,375.629,1256.888,"[212.717, 162.912]","[Timestamp('2024-07-31 00:00:00'), Timestamp('2024-08-29 00:00:00')]",50.414970732613206,62.13033150039622,375.629,162.912,0.0,0.0
3300595,Riverside,2024,7.0,8,2024-07-01,2,616.028,999.166,"[463.797, 152.23100000000002]","[Timestamp('2024-08-10 00:00:00'), Timestamp('2024-08-30 00:00:00')]",16.982090310590532,34.32231997983092,616.028,152.23100000000002,0.0,0.0
3300738,Riverside,2024,8.0,8,2024-07-01,2,382.428,1174.685,"[216.27100000000002, 166.15699999999998]","[Timestamp('2024-07-19 00:00:00'), Timestamp('2024-08-15 00:00:00')]",33.552274551501974,42.09753691660694,382.428,166.15699999999998,0.0,0.0
3303597,Riverside,2024,8.0,9,2024-07-01,3,445.09799999999996,1041.916,"[219.12099999999998, 136.481, 89.496]","[Timestamp('2024-07-01 00:00:00'), Timestamp('2024-07-31 00:00:00'), Timestamp('2024-08-25 00:00:00')]",2.43763246714088,3.559663175391966,445.09799999999996,225.97699999999998,89.496,0.0
3303792,Riverside,2024,8.0,8,2024-07-01,3,532.096,1119.5549999999998,"[181.75600000000003, 236.06799999999998, 114.272]","[Timestamp('2024-07-13 00:00:00'), Timestamp('2024-08-21 00:00:00'), Timestamp('2024-09-10 00:00:00')]",17.447695187838143,30.458821583556183,532.096,350.34,114.272,0.0
3303861,Riverside,2024,7.0,10,2024-07-01,1,190.62599999999998,802.8039999999999,[190.62599999999998],[Timestamp('2024-07-23 00:00:00')],34.94348854435741,21.85412548312557,190.62599999999998,0.0,0.0,0.0
3303991,Riverside,2024,8.0,8,2024-07-01,2,409.726,1119.2779999999998,"[153.458, 256.268]","[Timestamp('2024-07-09 00:00:00'), Timestamp('2024-08-24 00:00:00')]",14.473164601912647,19.45548503833091,409.726,256.268,0.0,0.0
3304025,Riverside,2024,7.0,8,2024-07-01,2,369.479,900.7560000000001,"[239.87599999999998, 129.603]","[Timestamp('2024-07-11 00:00:00'), Timestamp('2024-08-09 00:00:00')]",28.658370126348224,34.73971763750989,369.479,129.603,0.0,0.0
3304049,Riverside,2024,7.0,7,2024-07-01,1,100.76100000000001,811.733,[100.76100000000001],[Timestamp('2024-08-02 00:00:00')],45.16780284864402,14.931604274383927,100.76100000000001,0.0,0.0,0.0
3304084,Riverside,2024,8.0,11,2024-07-01,3,443.49399999999997,1103.422,"[148.471, 188.618, 106.40499999999999]","[Timestamp('2024-07-18 00:00:00'), Timestamp('2024-08-21 00:00:00'), Timestamp('2024-09-10 00:00:00')]",26.0152282218876,37.85301058083274,443.49399999999997,295.02299999999997,106.40499999999999,0.0
3304091,Riverside,2024,8.0,11,2024-07-01,3,521.818,1257.852,"[220.42999999999998, 159.784, 141.60399999999998]","[Timestamp('2024-07-10 00:00:00'), Timestamp('2024-08-10 00:00:00'), Timestamp('2024-09-04 00:00:00')]",76.4662314422748,130.91028857855954,521.818,301.388,141.60399999999998,0.0
3304098,Riverside,2024,6.0,6,2024-07-01,3,444.58200000000005,793.0849999999999,"[131.587, 221.49800000000002, 91.497]","[Timestamp('2024-07-01 00:00:00'), Timestamp('2024-08-13 00:00:00'), Timestamp('2024-09-02 00:00:00')]",25.96640805884297,37.87466413260015,444.58200000000005,312.995,91.497,0.0
3304125,Riverside,2024,9.0,9,2024-07-01,3,406.64400000000006,1113.1950000000002,"[134.829, 157.66400000000002, 114.15100000000001]","[Timestamp('2024-07-17 00:00:00'), Timestamp('2024-08-14 00:00:00'), Timestamp('2024-09-03 00:00:00')]",66.53422293445195,88.76555955038478,406.64400000000006,271.81500000000005,114.15100000000001,0.0
3304267,Riverside,2024,7.0,7,2024-07-01,2,156.33999999999997,794.808,"[134.48499999999999, 21.855]","[Timestamp('2024-08-07 00:00:00'), Timestamp('2024-09-03 00:00:00')]",31.206767025618916,16.006778073442455,156.33999999999997,21.855,0.0,0.0
3304281,Riverside,2024,8.0,8,2024-07-01,3,412.455,998.811,"[164.158, 150.018, 98.279]","[Timestamp('2024-07-16 00:00:00'), Timestamp('2024-08-13 00:00:00'), Timestamp('2024-09-02 00:00:00')]",37.31097603019968,50.489168695984276,412.455,248.297,98.279,0.0
3304292,Riverside,2024,8.0,10,2024-07-01,2,441.2890000000001,974.75,"[357.8950000000001, 83.394]","[Timestamp('2024-07-29 00:00:00'), Timestamp('2024-08-18 00:00:00')]",4.687243699394341,6.786184661620833,441.2890000000001,83.394,0.0,0.0
3304298,Riverside,2024,7.0,9,2024-07-01,2,493.437,1038.3570000000002,"[401.927, 91.51]","[Timestamp('2024-08-04 00:00:00'), Timestamp('2024-08-24 00:00:00')]",4.81310570151798,7.791878077558817,493.437,91.51,0.0,0.0
3304364,Riverside,2024,7.0,7,2024-07-01,2,467.316,1177.752,"[275.378, 191.938]","[Timestamp('2024-07-08 00:00:00'), Timestamp('2024-08-11 00:00:00')]",33.72190911122723,51.702059311752826,467.316,191.938,0.0,0.0
3304373,Riverside,2024,9.0,9,2024-07-01,2,399.908,898.495,"[245.159, 154.749]","[Timestamp('2024-07-21 00:00:00'), Timestamp('2024-08-21 00:00:00')]",41.53849998404062,54.499929303207736,399.908,154.749,0.0,0.0
3304454,Riverside,2024,8.0,8,2024-07-01,2,358.01,1129.705,"[192.449, 165.561]","[Timestamp('2024-08-02 00:00:00'), Timestamp('2024-09-03 00:00:00')]",23.265424594266324,27.326950980949103,358.01,165.561,0.0,0.0
3304461,Riverside,2024,7.0,9,2024-07-01,2,307.616,1224.069,"[189.191, 118.425]","[Timestamp('2024-07-30 00:00:00'), Timestamp('2024-08-21 00:00:00')]",132.31841912798316,133.5408885120527,307.616,118.425,0.0,0.0
3304475,Riverside,2024,8.0,9,2024-07-01,3,496.913,1302.643,"[157.618, 185.58400000000003, 153.71100000000004]","[Timestamp('2024-07-08 00:00:00'), Timestamp('2024-08-10 00:00:00'), Timestamp('2024-09-08 00:00:00')]",75.98608971001671,123.87951376664546,496.913,339.2950000000001,153.71100000000004,0.0
3304485,Riverside,2024,8.0,10,2024-07-01,1,100.53700000000002,647.97,[100.53700000000002],[Timestamp('2024-07-05 00:00:00')],55.57948106755959,18.332658425489633,100.53700000000002,0.0,0.0,0.0
3304517,Riverside,2024,7.0,8,2024-07-01,3,436.74999999999994,979.0609999999999,"[161.42199999999997, 167.81599999999995, 107.512]","[Timestamp('2024-07-19 00:00:00'), Timestamp('2024-08-18 00:00:00'), Timestamp('2024-09-09 00:00:00')]",33.90159870667134,48.577832136281835,436.74999999999994,275.328,107.512,0.0
3304524,Riverside,2024,8.0,9,2024-07-01,2,414.291,1267.645,"[255.156, 159.135]","[Timestamp('2024-07-26 00:00:00'), Timestamp('2024-08-18 00:00:00')]",68.53221249766956,93.15052115443576,414.291,159.135,0.0,0.0
3304531,Riverside,2024,8.0,9,2024-07-01,2,351.39,883.255,"[290.108, 61.282]","[Timestamp('2024-08-21 00:00:00'), Timestamp('2024-09-10 00:00:00')]",3.2273602904549494,3.7206762876081516,351.39,61.282,0.0,0.0
3304532,Riverside,2024,7.0,7,2024-07-01,2,329.434,962.209,"[232.69600000000003, 96.73799999999999]","[Timestamp('2024-07-17 00:00:00'), Timestamp('2024-08-15 00:00:00')]",96.299732784635,104.08269740870554,329.434,96.73799999999999,0.0,0.0
3304565,Riverside,2024,7.0,7,2024-07-01,3,271.177,602.503,"[143.36200000000002, 70.14699999999999, 57.668]","[Timestamp('2024-07-04 00:00:00'), Timestamp('2024-07-30 00:00:00'), Timestamp('2024-09-03 00:00:00')]",10.842616954902827,9.646549665287678,271.177,127.815,57.668,0.0
3304568,Riverside,2024,7.0,7,2024-07-01,1,111.25099999999999,786.081,[111.25099999999999],[Timestamp('2024-07-16 00:00:00')],124.93537304408439,45.60100126813462,111.25099999999999,0.0,0.0,0.0
3304614,Riverside,2024,8.0,9,2024-07-01,2,399.20099999999996,1281.9859999999999,"[217.38599999999997, 181.815]","[Timestamp('2024-08-02 00:00:00'), Timestamp('2024-09-03 00:00:00')]",18.77493316085143,24.58980345388796,399.20099999999996,181.815,0.0,0.0
3304685,Riverside,2024,9.0,9,2024-07-01,2,415.39,1342.6750000000002,"[218.347, 197.043]","[Timestamp('2024-08-02 00:00:00'), Timestamp('2024-09-06 00:00:00')]",35.64828802655168,48.58248806873131,415.39,197.043,0.0,0.0
3304716,Riverside,2024,9.0,10,2024-07-01,2,287.329,882.984,"[137.151, 150.178]","[Timestamp('2024-07-25 00:00:00'), Timestamp('2024-08-27 00:00:00')]",7.450940022737494,7.023855465200596,287.329,150.178,0.0,0.0
3304722,Riverside,2024,8.0,9,2024-07-01,2,474.347,1120.004,"[384.86199999999997, 89.485]","[Timestamp('2024-08-07 00:00:00'), Timestamp('2024-09-04 00:00:00')]",24.967169227404817,38.85532093671848,474.347,89.485,0.0,0.0
3304727,Riverside,2024,8.0,9,2024-07-01,3,458.789,1319.169,"[144.76799999999997, 202.752, 111.26899999999999]","[Timestamp('2024-07-04 00:00:00'), Timestamp('2024-08-09 00:00:00'), Timestamp('2024-09-03 00:00:00')]",21.710919081235943,32.679563170476236,458.789,314.021,111.26899999999999,0.0
3304774,Riverside,2024,7.0,9,2024-07-01,2,468.15,979.101,"[371.553, 96.597]","[Timestamp('2024-07-27 00:00:00'), Timestamp('2024-08-16 00:00:00')]",4.631439724422347,7.113544970434126,468.15,96.597,0.0,0.0
3304784,Riverside,2024,6.0,8,2024-07-01,2,533.22,1258.679,"[394.497, 138.723]","[Timestamp('2024-08-05 00:00:00'), Timestamp('2024-08-25 00:00:00')]",83.1199986237682,145.41091097823386,533.22,138.723,0.0,0.0
3304814,Riverside,2024,7.0,8,2024-07-01,2,338.903,1234.54,"[195.793, 143.10999999999999]","[Timestamp('2024-07-29 00:00:00'), Timestamp('2024-08-22 00:00:00')]",42.94244619225449,47.74712546553026,338.903,143.10999999999999,0.0,0.0
3304831,Riverside,2024,8.0,11,2024-07-01,2,320.716,1053.2350000000001,"[171.819, 148.89700000000002]","[Timestamp('2024-07-20 00:00:00'), Timestamp('2024-08-17 00:00:00')]",9.009774271923346,9.480245293287952,320.716,148.89700000000002,0.0,0.0
3304841,Riverside,2024,7.0,7,2024-07-01,2,519.631,1314.637,"[393.051, 126.58000000000001]","[Timestamp('2024-08-03 00:00:00'), Timestamp('2024-08-23 00:00:00')]",36.617260784724415,62.426062463343605,519.631,126.58000000000001,0.0,0.0
3304888,Riverside,2024,7.0,10,2024-07-01,3,460.23900000000003,855.087,"[149.103, 202.414, 108.72200000000001]","[Timestamp('2024-07-04 00:00:00'), Timestamp('2024-08-10 00:00:00'), Timestamp('2024-08-30 00:00:00')]",28.394934791147083,42.87551310151818,460.23900000000003,311.13599999999997,108.72200000000001,0.0
3304891,Riverside,2024,8.0,8,2024-07-01,3,191.137,893.1250000000001,"[104.65500000000002, 52.324, 34.158]","[Timestamp('2024-07-22 00:00:00'), Timestamp('2024-08-14 00:00:00'), Timestamp('2024-09-03 00:00:00')]",67.67592464763842,42.43888848220362,191.137,86.482,34.158,0.0
3304918,Riverside,2024,7.0,9,2024-07-01,2,342.02,1106.167,"[207.381, 134.639]","[Timestamp('2024-07-26 00:00:00'), Timestamp('2024-08-19 00:00:00')]",35.136101269859985,39.42667111652727,342.02,134.639,0.0,0.0
3304937,Riverside,2024,10.0,10,2024-07-01,3,383.2389999999999,1039.6599999999999,"[165.83499999999998, 141.41299999999998, 75.99099999999999]","[Timestamp('2024-07-20 00:00:00'), Timestamp('2024-08-19 00:00:00'), Timestamp('2024-09-08 00:00:00')]",9.4591313552871,11.893399086183964,383.2389999999999,217.40399999999997,75.99099999999999,0.0
3304949,Riverside,2024,6.0,8,2024-07-01,2,296.874,914.6709999999999,"[183.887, 112.987]","[Timestamp('2024-07-11 00:00:00'), Timestamp('2024-07-31 00:00:00')]",8.284030292538482,8.068612890639992,296.874,112.987,0.0,0.0
3304991,Riverside,2024,7.0,8,2024-07-01,2,311.147,932.716,"[195.72899999999998, 115.418]","[Timestamp('2024-07-22 00:00:00'), Timestamp('2024-08-12 00:00:00')]",29.63385339743269,30.250933671427127,311.147,115.418,0.0,0.0
3304994,Riverside,2024,9.0,10,2024-07-01,3,524.652,1005.9830000000001,"[327.94200000000006, 105.078, 91.63199999999999]","[Timestamp('2024-07-27 00:00:00'), Timestamp('2024-08-21 00:00:00'), Timestamp('2024-09-10 00:00:00')]",4.35480378482486,7.495920325839673,524.652,196.70999999999998,91.63199999999999,0.0
3305022,Riverside,2024,5.0,5,2024-07-01,2,561.919,966.913,"[364.74199999999996, 197.177]","[Timestamp('2024-08-11 00:00:00'), Timestamp('2024-09-07 00:00:00')]",19.870495159052254,36.63257470236051,561.919,197.177,0.0,0.0
3305062,Riverside,2024,9.0,10,2024-07-01,3,471.979,1171.929,"[220.90599999999998, 140.63299999999998, 110.44]","[Timestamp('2024-07-12 00:00:00'), Timestamp('2024-08-11 00:00:00'), Timestamp('2024-09-03 00:00:00')]",16.05390880261203,24.859277633687736,471.979,251.07299999999998,110.44,0.0
3305065,Riverside,2024,6.0,6,2024-07-01,2,540.7640000000001,1269.6910000000003,"[398.65100000000007, 142.113]","[Timestamp('2024-08-05 00:00:00'), Timestamp('2024-08-25 00:00:00')]",79.30135120570912,140.6932935807221,540.7640000000001,142.113,0.0,0.0
3305206,Riverside,2024,7.0,7,2024-07-01,2,275.473,799.149,"[169.09400000000002, 106.37899999999999]","[Timestamp('2024-07-31 00:00:00'), Timestamp('2024-08-20 00:00:00')]",4.859480002392305,4.391914483920654,275.473,106.37899999999999,0.0,0.0
3305266,Riverside,2024,6.0,8,2024-07-01,3,543.5060000000001,1300.295,"[219.57600000000002, 175.392, 148.53800000000004]","[Timestamp('2024-07-09 00:00:00'), Timestamp('2024-08-11 00:00:00'), Timestamp('2024-09-05 00:00:00')]",78.94539906637554,140.77197527877138,543.5060000000001,323.93000000000006,148.53800000000004,0.0
3305331,Riverside,2024,8.0,10,2024-07-01,2,302.928,1036.442,"[171.04200000000003, 131.886]","[Timestamp('2024-07-21 00:00:00'), Timestamp('2024-08-15 00:00:00')]",4.264196488626679,4.238006935389444,302.928,131.886,0.0,0.0
3305653,Riverside,2024,7.0,8,2024-07-01,2,233.12399999999997,956.5179999999999,"[141.343, 91.78099999999999]","[Timestamp('2024-07-23 00:00:00'), Timestamp('2024-08-12 00:00:00')]",7.309315205952081,5.590475059292561,233.12399999999997,91.78099999999999,0.0,0.0
3306009,Riverside,2024,8.0,12,2024-07-01,2,323.23299999999995,1080.772,"[183.90499999999997, 139.328]","[Timestamp('2024-07-13 00:00:00'), Timestamp('2024-08-06 00:00:00')]",35.370540444900044,37.50959940822301,323.23299999999995,139.328,0.0,0.0
3306017,Riverside,2024,6.0,6,2024-07-01,2,431.913,1176.768,"[299.36, 132.553]","[Timestamp('2024-08-07 00:00:00'), Timestamp('2024-09-03 00:00:00')]",18.20101994478551,25.791526008570028,431.913,132.553,0.0,0.0
3306020,Riverside,2024,8.0,9,2024-07-01,2,365.88199999999995,1234.81,"[203.454, 162.42799999999997]","[Timestamp('2024-07-27 00:00:00'), Timestamp('2024-08-25 00:00:00')]",40.338515620132455,48.4223647379439,365.88199999999995,162.42799999999997,0.0,0.0
3306033,Riverside,2024,7.0,9,2024-07-01,1,296.662,1071.314,[296.662],[Timestamp('2024-08-11 00:00:00')],33.651266016443614,32.75279487851114,296.662,0.0,0.0,0.0
3306037,Riverside,2024,7.0,7,2024-07-01,2,263.082,635.0400000000001,"[127.105, 135.977]","[Timestamp('2024-07-10 00:00:00'), Timestamp('2024-08-17 00:00:00')]",61.1283987203759,52.7617499742583,263.082,135.977,0.0,0.0
3306082,Riverside,2024,7.0,7,2024-07-01,2,597.3340000000001,1317.764,"[388.471, 208.863]","[Timestamp('2024-07-31 00:00:00'), Timestamp('2024-09-03 00:00:00')]",56.76102970267345,111.2378376522859,597.3340000000001,208.863,0.0,0.0
3306140,Riverside,2024,7.0,7,2024-07-01,3,391.695,1109.464,"[142.751, 135.543, 113.40100000000001]","[Timestamp('2024-07-13 00:00:00'), Timestamp('2024-08-09 00:00:00'), Timestamp('2024-09-03 00:00:00')]",27.589687915557633,35.45519293990927,391.695,248.94400000000002,113.40100000000001,0.0
