UniqueID,county,WY,n_cuttings,n_cp_season,cutoff_date,n_late_cuts,late_et_mm,total_et_mm,late_cycle_et_mm_list,late_cut_dates,area_acres,late_et_acft
3905367,San Joaquin,2019,8.0,8,2019-07-01,3,401.33799999999997,844.6259999999999,"[129.58, 167.57999999999998, 104.178]","[Timestamp('2019-07-11 00:00:00'), Timestamp('2019-08-16 00:00:00'), Timestamp('2019-09-09 00:00:00')]",6.63237167526679,8.733014381260572
3905372,San Joaquin,2019,7.0,8,2019-07-01,2,440.05100000000004,978.9980000000002,"[208.138, 231.91300000000004]","[Timestamp('2019-07-28 00:00:00'), Timestamp('2019-09-10 00:00:00')]",16.827605654650984,24.29463482918248
3905602,San Joaquin,2019,9.0,9,2019-07-01,2,271.617,1041.8690000000001,"[178.03500000000003, 93.582]","[Timestamp('2019-07-27 00:00:00'), Timestamp('2019-08-16 00:00:00')]",28.50613744161992,25.40272812821679
3905609,San Joaquin,2019,7.0,7,2019-07-01,3,482.78999999999996,923.147,"[217.15299999999996, 150.97700000000003, 114.66]","[Timestamp('2019-07-03 00:00:00'), Timestamp('2019-08-04 00:00:00'), Timestamp('2019-08-29 00:00:00')]",23.75293890035137,37.62362654757427
3905612,San Joaquin,2019,7.0,7,2019-07-01,3,493.348,959.5409999999999,"[166.816, 179.23600000000002, 147.296]","[Timestamp('2019-07-07 00:00:00'), Timestamp('2019-08-10 00:00:00'), Timestamp('2019-09-08 00:00:00')]",56.05805190486284,90.73532739881979
3905693,San Joaquin,2019,7.0,8,2019-07-01,3,468.879,999.366,"[138.37499999999997, 157.38400000000001, 173.12]","[Timestamp('2019-07-10 00:00:00'), Timestamp('2019-08-06 00:00:00'), Timestamp('2019-09-05 00:00:00')]",57.63999766162323,88.66858419811102
3905768,San Joaquin,2019,9.0,10,2019-07-01,3,397.252,907.8979999999999,"[147.979, 149.553, 99.71999999999997]","[Timestamp('2019-07-05 00:00:00'), Timestamp('2019-08-07 00:00:00'), Timestamp('2019-08-28 00:00:00')]",17.198895029041857,22.415667480567375
3906013,San Joaquin,2019,8.0,10,2019-07-01,3,410.40500000000003,988.427,"[148.757, 156.92600000000004, 104.722]","[Timestamp('2019-07-19 00:00:00'), Timestamp('2019-08-17 00:00:00'), Timestamp('2019-09-06 00:00:00')]",42.86518103219931,57.71681306272886
3906029,San Joaquin,2019,9.0,0,2019-07-01,3,482.29100000000005,1050.661,"[196.50900000000001, 142.841, 142.941]","[Timestamp('2019-07-26 00:00:00'), Timestamp('2019-08-23 00:00:00'), Timestamp('2019-09-24 00:00:00')]",49.361059234641964,78.10496922353907
3906086,San Joaquin,2019,7.0,7,2019-07-01,2,474.834,1066.161,"[301.511, 173.32299999999998]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2019-09-09 00:00:00')]",71.12287166601665,110.79907363734038
3906138,San Joaquin,2019,7.0,9,2019-07-01,2,320.85699999999997,906.8349999999999,"[204.09699999999998, 116.75999999999999]","[Timestamp('2019-07-26 00:00:00'), Timestamp('2019-08-15 00:00:00')]",19.969407077540044,21.02140435261898
3906160,San Joaquin,2019,8.0,8,2019-07-01,3,493.091,1007.191,"[177.09300000000002, 188.63700000000003, 127.361]","[Timestamp('2019-07-05 00:00:00'), Timestamp('2019-08-14 00:00:00'), Timestamp('2019-09-10 00:00:00')]",24.754092469066023,40.04599806320287
3906209,San Joaquin,2019,7.0,0,2019-07-01,2,414.644,1024.8560000000002,"[218.912, 195.73200000000003]","[Timestamp('2019-07-26 00:00:00'), Timestamp('2019-09-01 00:00:00')]",24.446437315648456,33.256458511514886
3906237,San Joaquin,2019,7.0,8,2019-07-01,2,269.322,780.2520000000001,"[185.895, 83.42700000000002]","[Timestamp('2019-07-31 00:00:00'), Timestamp('2019-08-20 00:00:00')]",4.390134880150094,3.879133550497978
3906262,San Joaquin,2019,7.0,8,2019-07-01,3,507.42,941.594,"[182.62900000000002, 210.904, 113.88700000000001]","[Timestamp('2019-07-14 00:00:00'), Timestamp('2019-08-17 00:00:00'), Timestamp('2019-09-06 00:00:00')]",36.56554139637888,60.87298889550713
3906323,San Joaquin,2019,8.0,8,2019-07-01,3,553.2149999999999,986.315,"[218.923, 199.89299999999997, 134.399]","[Timestamp('2019-07-06 00:00:00'), Timestamp('2019-08-11 00:00:00'), Timestamp('2019-09-09 00:00:00')]",34.45740233534031,62.54052438630344
3906330,San Joaquin,2019,6.0,0,2019-07-01,2,368.58399999999995,863.088,"[181.569, 187.015]","[Timestamp('2019-07-26 00:00:00'), Timestamp('2019-09-02 00:00:00')]",13.431213371957568,16.241897472078765
3906348,San Joaquin,2019,7.0,9,2019-07-01,3,421.553,722.931,"[197.409, 103.43400000000001, 120.71]","[Timestamp('2019-07-05 00:00:00'), Timestamp('2019-08-04 00:00:00'), Timestamp('2019-09-01 00:00:00')]",34.57199743639165,47.81472846228087
3906372,San Joaquin,2019,7.0,0,2019-07-01,3,411.66999999999996,888.0999999999999,"[117.657, 163.87199999999999, 130.141]","[Timestamp('2019-07-02 00:00:00'), Timestamp('2019-08-04 00:00:00'), Timestamp('2019-09-02 00:00:00')]",74.39470430785396,100.4792254672383
3906396,San Joaquin,2019,6.0,0,2019-07-01,3,508.498,693.9190000000001,"[224.757, 146.643, 137.098]","[Timestamp('2019-07-01 00:00:00'), Timestamp('2019-08-04 00:00:00'), Timestamp('2019-09-02 00:00:00')]",19.345531639156942,32.274160588740244
3906431,San Joaquin,2019,7.0,0,2019-07-01,3,473.572,946.941,"[160.882, 170.26399999999998, 142.42600000000002]","[Timestamp('2019-07-18 00:00:00'), Timestamp('2019-08-20 00:00:00'), Timestamp('2019-09-21 00:00:00')]",14.429249387044294,22.418925494492587
3906515,San Joaquin,2019,8.0,0,2019-07-01,3,470.53200000000004,911.0740000000001,"[165.256, 151.994, 153.28200000000004]","[Timestamp('2019-07-20 00:00:00'), Timestamp('2019-08-22 00:00:00'), Timestamp('2019-09-24 00:00:00')]",44.039856549396376,67.98609508497564
3906537,San Joaquin,2019,6.0,8,2019-07-01,2,349.76700000000005,979.529,"[172.285, 177.48200000000006]","[Timestamp('2019-08-03 00:00:00'), Timestamp('2019-09-10 00:00:00')]",56.64212616128519,64.9985122738
3906729,San Joaquin,2019,6.0,7,2019-07-01,3,660.272,906.089,"[382.63399999999996, 156.61400000000003, 121.02399999999999]","[Timestamp('2019-07-05 00:00:00'), Timestamp('2019-08-04 00:00:00'), Timestamp('2019-08-26 00:00:00')]",68.94548679898548,149.35293457919863
3906736,San Joaquin,2019,8.0,9,2019-07-01,3,435.342,912.336,"[157.383, 163.502, 114.45700000000001]","[Timestamp('2019-07-10 00:00:00'), Timestamp('2019-08-10 00:00:00'), Timestamp('2019-09-05 00:00:00')]",33.526896166648946,47.88604340873125
3906756,San Joaquin,2019,8.0,8,2019-07-01,3,458.6690000000001,1031.097,"[132.79400000000004, 175.381, 150.494]","[Timestamp('2019-07-07 00:00:00'), Timestamp('2019-08-10 00:00:00'), Timestamp('2019-09-09 00:00:00')]",25.39006929447912,38.20747274681576
3906767,San Joaquin,2019,7.0,8,2019-07-01,2,210.692,793.257,"[112.216, 98.476]","[Timestamp('2019-07-18 00:00:00'), Timestamp('2019-08-07 00:00:00')]",2.356239884663963,1.6287430898281485
3906890,San Joaquin,2019,7.0,8,2019-07-01,2,373.437,969.594,"[188.786, 184.651]","[Timestamp('2019-07-27 00:00:00'), Timestamp('2019-08-31 00:00:00')]",36.7153716251368,44.98319630438389
3907002,San Joaquin,2019,8.0,0,2019-07-01,3,320.356,766.472,"[97.78699999999999, 118.27600000000001, 104.293]","[Timestamp('2019-07-02 00:00:00'), Timestamp('2019-08-02 00:00:00'), Timestamp('2019-08-28 00:00:00')]",19.017708915058897,19.988310883177846
3907075,San Joaquin,2019,7.0,8,2019-07-01,3,435.35699999999997,1031.1290000000001,"[139.92999999999998, 165.71900000000002, 129.708]","[Timestamp('2019-07-02 00:00:00'), Timestamp('2019-08-05 00:00:00'), Timestamp('2019-09-01 00:00:00')]",77.43624603913005,110.60502548181607
3907128,San Joaquin,2019,6.0,6,2019-07-01,2,455.81600000000003,929.865,"[241.65300000000002, 214.163]","[Timestamp('2019-07-26 00:00:00'), Timestamp('2019-09-05 00:00:00')]",26.905714848006845,40.23640196574504
3907236,San Joaquin,2019,8.0,8,2019-07-01,3,598.9649999999999,1023.0089999999999,"[332.8559999999999, 147.68100000000004, 118.428]","[Timestamp('2019-07-20 00:00:00'), Timestamp('2019-08-18 00:00:00'), Timestamp('2019-09-10 00:00:00')]",24.46704144555767,48.0803854312285
3907239,San Joaquin,2019,8.0,8,2019-07-01,3,425.1140000000001,893.5190000000001,"[162.86400000000003, 170.50300000000001, 91.747]","[Timestamp('2019-07-19 00:00:00'), Timestamp('2019-08-21 00:00:00'), Timestamp('2019-09-10 00:00:00')]",5.16818922590459,7.208233578022323
3907295,San Joaquin,2019,10.0,11,2019-07-01,3,461.93000000000006,1009.5400000000001,"[144.06900000000002, 194.703, 123.15799999999999]","[Timestamp('2019-07-14 00:00:00'), Timestamp('2019-08-18 00:00:00'), Timestamp('2019-09-10 00:00:00')]",38.20767018139782,57.90442613810072
3907299,San Joaquin,2019,7.0,0,2019-07-01,2,415.3399999999999,1035.8400000000001,"[221.06399999999996, 194.27599999999998]","[Timestamp('2019-07-27 00:00:00'), Timestamp('2019-09-01 00:00:00')]",26.014581821392166,35.4491352155414
3907458,San Joaquin,2019,7.0,8,2019-07-01,2,290.404,903.54,"[148.76700000000002, 141.637]","[Timestamp('2019-07-20 00:00:00'), Timestamp('2019-08-16 00:00:00')]",70.86040668072064,67.51360085862204
3907460,San Joaquin,2019,8.0,0,2019-07-01,2,363.034,1001.854,"[189.29, 173.74399999999997]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2019-09-08 00:00:00')]",47.66539653043334,56.77217704734034
3907473,San Joaquin,2019,8.0,9,2019-07-01,3,489.16999999999996,1077.209,"[198.628, 183.79500000000002, 106.74699999999997]","[Timestamp('2019-07-19 00:00:00'), Timestamp('2019-08-21 00:00:00'), Timestamp('2019-09-10 00:00:00')]",97.60449760287221,156.64433101180117
3907537,San Joaquin,2019,6.0,0,2019-07-01,3,516.942,705.2220000000001,"[289.81699999999995, 100.78500000000003, 126.34]","[Timestamp('2019-07-05 00:00:00'), Timestamp('2019-08-07 00:00:00'), Timestamp('2019-09-07 00:00:00')]",16.141096233491126,27.375362759623915
3907590,San Joaquin,2019,10.0,0,2019-07-01,3,316.315,883.1039999999999,"[116.607, 117.039, 82.669]","[Timestamp('2019-07-19 00:00:00'), Timestamp('2019-08-17 00:00:00'), Timestamp('2019-09-08 00:00:00')]",6.207526268180147,6.442039604722451
3907689,San Joaquin,2019,6.0,0,2019-07-01,3,584.863,770.009,"[309.185, 129.598, 146.07999999999998]","[Timestamp('2019-07-06 00:00:00'), Timestamp('2019-08-07 00:00:00'), Timestamp('2019-09-12 00:00:00')]",21.80807680687695,41.84625073983096
3907734,San Joaquin,2019,8.0,8,2019-07-01,3,468.07599999999996,879.48,"[202.99699999999999, 145.076, 120.00299999999999]","[Timestamp('2019-07-05 00:00:00'), Timestamp('2019-08-10 00:00:00'), Timestamp('2019-09-09 00:00:00')]",62.95070446784262,96.67228984412696
3907738,San Joaquin,2019,5.0,0,2019-07-01,2,359.97,838.9630000000001,"[199.75400000000002, 160.216]","[Timestamp('2019-07-25 00:00:00'), Timestamp('2019-08-23 00:00:00')]",6.882876992976413,8.12870482664606
3907862,San Joaquin,2019,7.0,0,2019-07-01,3,458.646,961.473,"[150.92, 175.46499999999997, 132.26100000000002]","[Timestamp('2019-07-07 00:00:00'), Timestamp('2019-08-11 00:00:00'), Timestamp('2019-09-08 00:00:00')]",28.919770860824993,43.51685441677802
3907908,San Joaquin,2019,7.0,8,2019-07-01,3,403.0690000000001,879.0930000000001,"[150.668, 144.71700000000004, 107.68400000000001]","[Timestamp('2019-07-05 00:00:00'), Timestamp('2019-08-06 00:00:00'), Timestamp('2019-09-01 00:00:00')]",23.63824301374364,31.25932734024487
3907975,San Joaquin,2019,8.0,8,2019-07-01,3,464.18600000000004,943.0980000000001,"[161.08700000000002, 180.93800000000002, 122.161]","[Timestamp('2019-07-09 00:00:00'), Timestamp('2019-08-11 00:00:00'), Timestamp('2019-09-05 00:00:00')]",14.167904050703122,21.576583693174804
3908018,San Joaquin,2019,5.0,5,2019-07-01,2,326.15,895.6260000000001,"[234.23499999999999, 91.91499999999999]","[Timestamp('2019-08-14 00:00:00'), Timestamp('2019-09-03 00:00:00')]",76.54433957934062,81.90595916601686
3908056,San Joaquin,2019,7.0,7,2019-07-01,3,426.7750000000001,902.0740000000001,"[160.65200000000002, 130.03600000000003, 136.08700000000002]","[Timestamp('2019-07-05 00:00:00'), Timestamp('2019-08-03 00:00:00'), Timestamp('2019-09-01 00:00:00')]",27.12756744842816,37.9834894941041
3908063,San Joaquin,2019,6.0,7,2019-07-01,2,329.376,829.679,"[177.13300000000004, 152.24299999999997]","[Timestamp('2019-07-19 00:00:00'), Timestamp('2019-08-16 00:00:00')]",54.01929832327004,58.37487009358725
3908095,San Joaquin,2019,8.0,9,2019-07-01,3,493.065,1020.544,"[172.077, 174.782, 146.20599999999996]","[Timestamp('2019-07-07 00:00:00'), Timestamp('2019-08-10 00:00:00'), Timestamp('2019-09-08 00:00:00')]",21.900627874985535,35.42793006292566
3908149,San Joaquin,2019,7.0,0,2019-07-01,3,409.689,954.605,"[123.464, 145.699, 140.526]","[Timestamp('2019-07-09 00:00:00'), Timestamp('2019-08-11 00:00:00'), Timestamp('2019-09-12 00:00:00')]",54.61336428112626,73.40713451105754
3908183,San Joaquin,2019,8.0,0,2019-07-01,3,372.8,924.539,"[130.795, 126.549, 115.456]","[Timestamp('2019-07-11 00:00:00'), Timestamp('2019-08-07 00:00:00'), Timestamp('2019-09-01 00:00:00')]",28.21529680724789,34.51004806345804
3908202,San Joaquin,2019,6.0,0,2019-07-01,2,415.157,840.586,"[305.24, 109.91699999999999]","[Timestamp('2019-08-12 00:00:00'), Timestamp('2019-09-01 00:00:00')]",45.83914464015682,62.435832583246665
3908270,San Joaquin,2019,6.0,0,2019-07-01,2,318.418,871.2570000000001,"[177.48399999999998, 140.93400000000003]","[Timestamp('2019-08-02 00:00:00'), Timestamp('2019-09-02 00:00:00')]",41.05384011583008,42.88806319554587
3908296,San Joaquin,2019,6.0,0,2019-07-01,2,399.2939999999999,940.3889999999999,"[226.26099999999997, 173.03299999999996]","[Timestamp('2019-08-09 00:00:00'), Timestamp('2019-09-12 00:00:00')]",33.36229769106136,43.70526671343389
3908390,San Joaquin,2019,7.0,0,2019-07-01,2,229.315,752.6880000000001,"[104.18699999999998, 125.12800000000001]","[Timestamp('2019-07-17 00:00:00'), Timestamp('2019-08-13 00:00:00')]",14.226491814257695,10.703241372659132
3908412,San Joaquin,2019,7.0,0,2019-07-01,3,508.236,1028.841,"[177.697, 180.689, 149.85000000000002]","[Timestamp('2019-07-18 00:00:00'), Timestamp('2019-08-20 00:00:00'), Timestamp('2019-09-21 00:00:00')]",22.61802819165527,37.71422629925888
3908417,San Joaquin,2019,8.0,0,2019-07-01,3,497.10900000000004,1000.157,"[182.07600000000002, 187.009, 128.024]","[Timestamp('2019-07-10 00:00:00'), Timestamp('2019-08-15 00:00:00'), Timestamp('2019-09-12 00:00:00')]",70.39693462525143,114.81282734456731
3908519,San Joaquin,2019,5.0,0,2019-07-01,3,714.275,860.442,"[336.13599999999997, 190.966, 187.17299999999997]","[Timestamp('2019-07-04 00:00:00'), Timestamp('2019-08-05 00:00:00'), Timestamp('2019-09-08 00:00:00')]",30.33248895907549,71.08181939384397
3908609,San Joaquin,2019,7.0,0,2019-07-01,3,449.27700000000004,945.95,"[161.745, 144.053, 143.479]","[Timestamp('2019-07-05 00:00:00'), Timestamp('2019-08-05 00:00:00'), Timestamp('2019-09-02 00:00:00')]",24.726867590506025,36.447548853214485
3908673,San Joaquin,2019,8.0,0,2019-07-01,2,344.469,872.282,"[225.57799999999997, 118.891]","[Timestamp('2019-08-04 00:00:00'), Timestamp('2019-08-28 00:00:00')]",39.16668771617408,44.26413960269937
3908754,San Joaquin,2019,9.0,0,2019-07-01,3,518.808,1090.914,"[199.46499999999995, 192.65400000000002, 126.68900000000001]","[Timestamp('2019-07-06 00:00:00'), Timestamp('2019-08-09 00:00:00'), Timestamp('2019-09-02 00:00:00')]",25.654459843456085,43.66712271149529
3908768,San Joaquin,2019,8.0,8,2019-07-01,2,401.471,986.7270000000001,"[299.769, 101.70200000000001]","[Timestamp('2019-08-20 00:00:00'), Timestamp('2019-09-10 00:00:00')]",54.661972626231844,71.99867720546563
3908793,San Joaquin,2019,9.0,0,2019-07-01,3,495.14799999999997,1055.126,"[159.40499999999997, 188.72000000000003, 147.02299999999997]","[Timestamp('2019-07-06 00:00:00'), Timestamp('2019-08-10 00:00:00'), Timestamp('2019-09-08 00:00:00')]",40.07293564461464,65.09853654383086
3908827,San Joaquin,2019,6.0,0,2019-07-01,3,442.34600000000006,843.7730000000001,"[137.89300000000003, 170.335, 134.118]","[Timestamp('2019-07-18 00:00:00'), Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-17 00:00:00')]",35.16756935452376,51.03751192157536
3908908,San Joaquin,2019,7.0,8,2019-07-01,2,501.381,1038.0420000000001,"[265.1, 236.28099999999998]","[Timestamp('2019-07-19 00:00:00'), Timestamp('2019-08-30 00:00:00')]",58.25071907266391,95.81956620528643
3908910,San Joaquin,2019,6.0,0,2019-07-01,2,347.11800000000005,755.9809999999999,"[168.401, 178.717]","[Timestamp('2019-07-08 00:00:00'), Timestamp('2019-08-13 00:00:00')]",12.79667087162035,14.573342518422287
3908931,San Joaquin,2019,5.0,0,2019-07-01,2,441.749,866.139,"[269.485, 172.264]","[Timestamp('2019-07-22 00:00:00'), Timestamp('2019-08-23 00:00:00')]",2.9266926337608714,4.241678294853121
3908971,San Joaquin,2019,5.0,0,2019-07-01,2,420.12300000000005,742.4870000000001,"[234.19400000000002, 185.92900000000003]","[Timestamp('2019-07-22 00:00:00'), Timestamp('2019-08-23 00:00:00')]",23.1329893138299,31.88550154033517
3908976,San Joaquin,2019,6.0,0,2019-07-01,2,407.41499999999996,928.029,"[233.06199999999998, 174.35299999999998]","[Timestamp('2019-07-19 00:00:00'), Timestamp('2019-08-18 00:00:00')]",15.821610484203969,21.148167439048425
3909030,San Joaquin,2019,7.0,0,2019-07-01,3,464.68,903.453,"[175.71800000000002, 169.051, 119.91100000000002]","[Timestamp('2019-07-16 00:00:00'), Timestamp('2019-08-18 00:00:00'), Timestamp('2019-09-12 00:00:00')]",61.89583249606075,94.3627147121703
3909120,San Joaquin,2019,8.0,9,2019-07-01,2,264.71500000000003,874.615,"[160.709, 104.006]","[Timestamp('2019-07-15 00:00:00'), Timestamp('2019-08-04 00:00:00')]",128.5586845745686,111.65161478726027
3909138,San Joaquin,2019,7.0,7,2019-07-01,2,502.127,1041.208,"[265.86, 236.267]","[Timestamp('2019-07-20 00:00:00'), Timestamp('2019-08-30 00:00:00')]",39.63948309319639,65.30201682131701
3909143,San Joaquin,2019,7.0,0,2019-07-01,2,278.154,766.348,"[155.31799999999998, 122.836]","[Timestamp('2019-07-22 00:00:00'), Timestamp('2019-08-23 00:00:00')]",53.43378138022158,48.76253289381284
3909157,San Joaquin,2019,7.0,0,2019-07-01,2,396.687,966.8850000000002,"[208.89200000000002, 187.79500000000002]","[Timestamp('2019-07-13 00:00:00'), Timestamp('2019-08-16 00:00:00')]",8.420612163514413,10.959144938674678
3909171,San Joaquin,2019,8.0,0,2019-07-01,3,398.88699999999994,927.001,"[146.24, 125.89599999999999, 126.75099999999999]","[Timestamp('2019-07-22 00:00:00'), Timestamp('2019-08-20 00:00:00'), Timestamp('2019-09-19 00:00:00')]",4.622528100731018,6.049430336339546
3909181,San Joaquin,2019,6.0,0,2019-07-01,3,440.48299999999995,898.485,"[153.48199999999997, 151.56400000000002, 135.43699999999998]","[Timestamp('2019-07-20 00:00:00'), Timestamp('2019-08-17 00:00:00'), Timestamp('2019-09-12 00:00:00')]",28.389774345199083,41.02760161711393
3909247,San Joaquin,2019,8.0,8,2019-07-01,3,512.703,1071.6239999999998,"[170.095, 210.326, 132.282]","[Timestamp('2019-07-08 00:00:00'), Timestamp('2019-08-16 00:00:00'), Timestamp('2019-09-10 00:00:00')]",36.71547072954514,61.75896321998025
3909248,San Joaquin,2019,7.0,0,2019-07-01,2,397.78099999999995,969.213,"[196.92299999999997, 200.858]","[Timestamp('2019-07-11 00:00:00'), Timestamp('2019-08-16 00:00:00')]",17.87644785874523,23.329761501638895
3909269,San Joaquin,2019,7.0,0,2019-07-01,3,415.154,904.359,"[143.178, 163.12500000000003, 108.851]","[Timestamp('2019-07-01 00:00:00'), Timestamp('2019-07-31 00:00:00'), Timestamp('2019-08-23 00:00:00')]",56.391631150534344,76.80843582240463
3909294,San Joaquin,2019,8.0,0,2019-07-01,3,510.20799999999997,1003.9580000000001,"[185.86, 147.39499999999998, 176.953]","[Timestamp('2019-07-12 00:00:00'), Timestamp('2019-08-08 00:00:00'), Timestamp('2019-09-12 00:00:00')]",28.23734005349257,47.266787381930236
3909376,San Joaquin,2019,7.0,0,2019-07-01,3,457.05899999999997,1078.421,"[165.671, 183.005, 108.38300000000001]","[Timestamp('2019-07-08 00:00:00'), Timestamp('2019-08-11 00:00:00'), Timestamp('2019-09-02 00:00:00')]",29.878286080910918,44.803607473277765
3909403,San Joaquin,2019,6.0,0,2019-07-01,3,427.739,742.9889999999999,"[164.101, 131.74899999999997, 131.889]","[Timestamp('2019-07-06 00:00:00'), Timestamp('2019-08-05 00:00:00'), Timestamp('2019-09-02 00:00:00')]",30.84265035036238,43.28282289440175
3909417,San Joaquin,2019,6.0,0,2019-07-01,2,257.351,707.316,"[137.644, 119.70699999999998]","[Timestamp('2019-07-07 00:00:00'), Timestamp('2019-08-02 00:00:00')]",21.632691248367898,18.26507455859162
3909531,San Joaquin,2019,5.0,0,2019-07-01,3,451.322,720.0570000000001,"[144.917, 144.66600000000003, 161.739]","[Timestamp('2019-07-11 00:00:00'), Timestamp('2019-08-08 00:00:00'), Timestamp('2019-09-09 00:00:00')]",16.475248349904337,24.39515103600894
3909555,San Joaquin,2019,8.0,8,2019-07-01,3,494.726,1041.96,"[206.94, 156.87100000000004, 130.915]","[Timestamp('2019-07-20 00:00:00'), Timestamp('2019-08-16 00:00:00'), Timestamp('2019-09-10 00:00:00')]",37.39157222398657,60.690888976653476
3909556,San Joaquin,2019,7.0,0,2019-07-01,3,510.422,1036.5230000000001,"[174.01399999999998, 203.36, 133.048]","[Timestamp('2019-07-08 00:00:00'), Timestamp('2019-08-16 00:00:00'), Timestamp('2019-09-12 00:00:00')]",41.89336573303341,70.15516904260623
