UniqueID,county,WY,n_cuttings,n_cp_season,et_cum_minET_to_last_cut_mm,cut_match_ratio,gdd5_mean
3306206,Riverside,2020,8,10,1255.521,0.8,4950.3076171875
3306221,Riverside,2020,10,10,1284.785,1.0,5622.671875
3306266,Riverside,2020,9,10,1094.5810000000001,0.9,4859.6240234375
3306282,Riverside,2020,9,9,1275.309,1.0,5250.78662109375
3306341,Riverside,2020,8,10,1182.5529999999999,0.8,5153.5126953125
3306352,Riverside,2020,8,10,1130.296,0.8,4944.5390625
3306373,Riverside,2020,8,8,1181.79,1.0,5240.5654296875
3306375,Riverside,2020,7,7,1024.5970000000002,1.0,4124.009765625
3306377,Riverside,2020,9,11,1212.685,0.8181818181818182,5141.0810546875
3306452,Riverside,2020,8,10,1274.373,0.8,5484.5888671875
3306516,Riverside,2020,9,9,1037.8329999999999,1.0,5248.25146484375
3306545,Riverside,2020,7,7,1241.905,1.0,5019.3427734375
3306572,Riverside,2020,7,11,1348.775,0.6363636363636364,4972.1142578125
3306582,Riverside,2020,8,8,1276.2289999999998,1.0,5324.0830078125
3306590,Riverside,2020,8,10,1226.313,0.8,5397.5537109375
3306632,Riverside,2020,8,8,1248.7299999999998,1.0,5558.89697265625
3306645,Riverside,2020,7,8,1166.41,0.875,5105.06201171875
3306694,Riverside,2020,7,9,1225.123,0.7777777777777778,5176.48583984375
3306738,Riverside,2020,8,9,1194.81,0.8888888888888888,5016.744140625
3306800,Riverside,2020,9,13,1290.019,0.6923076923076923,5551.15771484375
3306809,Riverside,2020,8,9,1114.688,0.8888888888888888,5156.35546875
3306824,Riverside,2020,9,12,1247.7720000000004,0.75,4999.2099609375
3306862,Riverside,2020,9,10,947.722,0.9,4947.6826171875
3306865,Riverside,2020,6,7,1248.21,0.8571428571428571,4851.5869140625
3306880,Riverside,2020,8,8,1245.509,1.0,5263.47705078125
3306901,Riverside,2020,9,10,1360.3870000000002,0.9,5565.271484375
3306909,Riverside,2020,6,8,1153.463,0.75,4012.015625
3306924,Riverside,2020,9,11,1289.888,0.8181818181818182,5440.8759765625
3306935,Riverside,2020,7,8,1037.117,0.875,4981.22265625
3306937,Riverside,2020,8,11,1370.024,0.7272727272727273,5514.82958984375
3307018,Riverside,2020,8,8,1153.629,1.0,4952.70703125
3307023,Riverside,2020,7,8,1347.6670000000001,0.875,5281.16357421875
3307028,Riverside,2020,9,11,1190.5259999999998,0.8181818181818182,4516.97265625
3307085,Riverside,2020,8,9,1243.192,0.8888888888888888,5041.8193359375
3307128,Riverside,2020,10,13,1206.498,0.7692307692307693,5334.25
3307136,Riverside,2020,8,8,1032.884,1.0,5346.10302734375
3307153,Riverside,2020,8,9,1402.4650000000001,0.8888888888888888,5451.9501953125
3307169,Riverside,2020,8,8,1270.8890000000001,1.0,5422.03466796875
3307199,Riverside,2020,8,9,1266.6059999999998,0.8888888888888888,5135.35009765625
3307211,Riverside,2020,8,10,765.92,0.8,5223.173828125
3307243,Riverside,2020,8,9,1190.996,0.8888888888888888,4818.65234375
3307252,Riverside,2020,8,8,1268.8220000000001,1.0,5019.3427734375
3307258,Riverside,2020,8,10,1042.7939999999999,0.8,5079.81396484375
3307314,Riverside,2020,7,8,1063.336,0.875,4628.513671875
3307321,Riverside,2020,8,8,1265.552,1.0,5086.974609375
3307330,Riverside,2020,9,9,1218.1250000000002,1.0,5608.134765625
3307359,Riverside,2020,8,9,1388.8560000000002,0.8888888888888888,5493.77587890625
3307365,Riverside,2020,8,8,1163.946,1.0,5231.6181640625
3307368,Riverside,2020,8,8,1381.444,1.0,5626.171875
3307393,Riverside,2020,9,10,1237.0310000000002,0.9,5521.17529296875
3307430,Riverside,2020,9,11,1208.4850000000001,0.8181818181818182,5449.77392578125
3307441,Riverside,2020,8,9,1294.741,0.8888888888888888,5242.22216796875
3307445,Riverside,2020,9,10,1280.659,0.9,5444.97509765625
3307474,Riverside,2020,9,9,1198.934,1.0,5389.71044921875
3307500,Riverside,2020,9,10,1176.0549999999998,0.9,5248.97412109375
3307537,Riverside,2020,8,8,1105.615,1.0,5300.86083984375
3307562,Riverside,2020,7,8,1342.233,0.875,5126.939453125
3307584,Riverside,2020,8,9,1027.998,0.8888888888888888,5295.80322265625
3307586,Riverside,2020,8,10,1264.4589999999998,0.8,5565.798828125
3307627,Riverside,2020,8,8,1256.394,1.0,5623.01416015625
3307635,Riverside,2020,7,8,1284.382,0.875,4857.93408203125
3307637,Riverside,2020,9,9,1180.0859999999998,1.0,5096.6181640625
3307645,Riverside,2020,8,9,1256.864,0.8888888888888888,4923.595703125
3307667,Riverside,2020,7,7,1342.4550000000002,1.0,5272.1181640625
3307686,Riverside,2020,8,9,1074.482,0.8888888888888888,4039.5166015625
3307697,Riverside,2020,8,8,1297.25,1.0,5599.951171875
3307725,Riverside,2020,9,11,1391.6860000000004,0.8181818181818182,5466.86083984375
3307758,Riverside,2020,8,9,1003.61,0.8888888888888888,5106.83984375
3307767,Riverside,2020,6,8,1191.13,0.75,5089.07080078125
3307808,Riverside,2020,7,8,1061.0469999999998,0.875,4580.916015625
3307825,Riverside,2020,8,8,1360.786,1.0,5180.1162109375
3307864,Riverside,2020,9,9,1298.094,1.0,4975.3798828125
3307904,Riverside,2020,9,10,1399.247,0.9,5416.55859375
3307920,Riverside,2020,8,8,1306.113,1.0,5601.330078125
3307977,Riverside,2020,8,9,1261.5949999999998,0.8888888888888888,5520.44677734375
3308029,Riverside,2020,9,9,1198.967,1.0,5173.6513671875
3308036,Riverside,2020,7,8,1306.6399999999999,0.875,5089.8642578125
3308131,Riverside,2020,9,10,1423.8999999999999,0.9,5585.564453125
3308146,Riverside,2020,9,10,1268.495,0.9,5392.3623046875
3308167,Riverside,2020,8,9,1201.937,0.8888888888888888,5441.4638671875
3308231,Riverside,2020,7,10,837.59,0.7,4303.2373046875
3308233,Riverside,2020,8,8,1230.577,1.0,5104.81201171875
3308239,Riverside,2020,9,9,1365.407,1.0,5622.13671875
3308248,Riverside,2020,9,9,1227.7250000000001,1.0,5627.15087890625
3308255,Riverside,2020,8,8,1272.386,1.0,5539.11328125
3308282,Riverside,2020,8,9,1273.883,0.8888888888888888,5254.765625
3308313,Riverside,2020,7,9,428.754,0.7777777777777778,5171.8349609375
3308321,Riverside,2020,7,8,1242.333,0.875,4940.82568359375
3308323,Riverside,2020,8,11,1073.254,0.7272727272727273,4475.1083984375
3308325,Riverside,2020,10,10,1359.509,1.0,5619.837890625
3308342,Riverside,2020,7,9,1045.78,0.7777777777777778,5488.3388671875
3308344,Riverside,2020,6,7,889.121,0.8571428571428571,3725.20068359375
3308383,Riverside,2020,8,10,1044.645,0.8,4556.18505859375
3308384,Riverside,2020,8,9,1189.545,0.8888888888888888,5039.68310546875
3308392,Riverside,2020,8,9,1259.712,0.8888888888888888,5258.97265625
3308418,Riverside,2020,8,9,1158.125,0.8888888888888888,5001.3154296875
3308436,Riverside,2020,8,10,1329.969,0.8,5115.38232421875
3308437,Riverside,2020,8,8,1324.897,1.0,5092.12841796875
3308493,Riverside,2020,9,10,1261.2780000000002,0.9,5324.08837890625
3308501,Riverside,2020,9,9,1264.7800000000002,1.0,5569.8154296875
3308509,Riverside,2020,9,10,1255.62,0.9,5017.330078125
3308515,Riverside,2020,8,8,1198.0510000000002,1.0,5159.4892578125
3308517,Riverside,2020,8,9,1355.668,0.8888888888888888,5437.7939453125
3308519,Riverside,2020,9,10,1418.56,0.9,5611.32666015625
3308533,Riverside,2020,9,11,1341.182,0.8181818181818182,5531.9375
3308579,Riverside,2020,9,11,1310.9070000000002,0.8181818181818182,5555.537109375
3308584,Riverside,2020,7,8,1153.2759999999998,0.875,5387.8974609375
3308652,Riverside,2020,9,10,1363.0180000000003,0.9,5626.171875
3308667,Riverside,2020,8,10,1333.216,0.8,5485.8310546875
3308686,Riverside,2020,6,6,1195.7210000000002,1.0,4843.1123046875
3308706,Riverside,2020,7,10,1332.824,0.7,5513.6474609375
3308768,Riverside,2020,9,9,1284.1200000000001,1.0,5474.15625
3308820,Riverside,2020,7,7,980.0730000000001,1.0,5120.853515625
3308832,Riverside,2020,8,8,1254.274,1.0,5048.0986328125
3308852,Riverside,2020,9,9,1105.4589999999998,1.0,5600.81982421875
3308863,Riverside,2020,9,9,1335.9759999999999,1.0,5622.857421875
3308892,Riverside,2020,9,9,1294.568,1.0,5344.22900390625
3308943,Riverside,2020,9,10,1174.728,0.9,5387.51806640625
3308977,Riverside,2020,6,6,751.1099999999999,1.0,3871.5712890625
3309012,Riverside,2020,8,9,1214.138,0.8888888888888888,5023.4990234375
3309038,Riverside,2020,8,9,1130.531,0.8888888888888888,4959.74365234375
3309047,Riverside,2020,7,7,977.841,1.0,5147.1162109375
3309069,Riverside,2020,8,8,1248.225,1.0,5451.455078125
3309117,Riverside,2020,9,10,1088.886,0.9,5163.13427734375
3309138,Riverside,2020,7,8,1304.1779999999999,0.875,4863.08251953125
3309150,Riverside,2020,7,8,1413.3010000000002,0.875,5541.90087890625
3309155,Riverside,2020,7,8,998.7080000000001,0.875,4990.39794921875
3309164,Riverside,2020,7,9,1325.664,0.7777777777777778,5313.03173828125
3309206,Riverside,2020,8,9,1067.2140000000002,0.8888888888888888,5574.91015625
3309209,Riverside,2020,8,9,1209.835,0.8888888888888888,5111.6435546875
3309221,Riverside,2020,8,8,1329.8370000000002,1.0,5345.5859375
3309224,Riverside,2020,9,9,1222.763,1.0,5572.4111328125
3309237,Riverside,2020,10,10,1468.9999999999998,1.0,5628.93505859375
3309285,Riverside,2020,9,9,1288.776,1.0,5428.068359375
3309394,Riverside,2020,8,9,1294.969,0.8888888888888888,5228.9365234375
3309396,Riverside,2020,8,10,1244.559,0.8,5540.2861328125
3309411,Riverside,2020,5,7,651.6750000000001,0.7142857142857143,3639.99853515625
3309462,Riverside,2020,8,10,825.1650000000001,0.8,5553.72509765625
3309473,Riverside,2020,7,9,1045.555,0.7777777777777778,4458.77587890625
3309496,Riverside,2020,8,9,1174.025,0.8888888888888888,4486.8212890625
3309504,Riverside,2020,7,8,1149.8779999999997,0.875,4697.7216796875
3309521,Riverside,2020,8,10,1259.3290000000002,0.8,5017.330078125
3309522,Riverside,2020,8,10,1264.4950000000001,0.8,5149.71240234375
3309524,Riverside,2020,9,12,1362.141,0.75,5560.58349609375
3309552,Riverside,2020,7,8,1350.376,0.875,5079.2001953125
3309607,Riverside,2020,8,9,1251.3450000000003,0.8888888888888888,5020.07421875
3309636,Riverside,2020,8,11,1131.318,0.7272727272727273,5049.8232421875
3309641,Riverside,2020,7,8,1237.031,0.875,4920.5205078125
3309675,Riverside,2020,8,10,1337.712,0.8,5383.275390625
3309679,Riverside,2020,8,9,1297.908,0.8888888888888888,5285.732421875
3309716,Riverside,2020,10,10,1063.348,1.0,5176.431640625
3309741,Riverside,2020,8,9,1225.878,0.8888888888888888,4978.05126953125
3309809,Riverside,2020,7,8,1124.739,0.875,4072.20263671875
3309876,Riverside,2020,8,8,1158.3870000000002,1.0,5336.93701171875
3309888,Riverside,2020,9,9,1299.788,1.0,5535.861328125
3309947,Riverside,2020,8,9,1310.6119999999999,0.8888888888888888,5462.05126953125
3309969,Riverside,2020,8,10,1173.0790000000002,0.8,5028.39990234375
3309977,Riverside,2020,6,8,1228.3990000000001,0.75,4721.453125
3310017,Riverside,2020,9,11,1255.408,0.8181818181818182,5564.2333984375
3310042,Riverside,2020,8,9,1216.9099999999999,0.8888888888888888,5020.7666015625
3310193,Riverside,2020,7,7,1347.913,1.0,5060.1591796875
3310245,Riverside,2020,8,11,1245.356,0.7272727272727273,5448.39990234375
3310289,Riverside,2020,7,8,1237.9070000000002,0.875,4590.5986328125
3310292,Riverside,2020,7,9,1288.145,0.7777777777777778,4971.22607421875
3310334,Riverside,2020,7,8,1015.1329999999999,0.875,4634.03369140625
3310412,Riverside,2020,9,9,1029.091,1.0,5120.1396484375
3310433,Riverside,2020,9,10,1330.594,0.9,5041.37890625
3310471,Riverside,2020,8,9,1433.5269999999998,0.8888888888888888,5616.28173828125
3310493,Riverside,2020,9,9,1326.0210000000002,1.0,5521.25
3310526,Riverside,2020,10,11,1417.5500000000002,0.9090909090909091,5477.83984375
3310535,Riverside,2020,9,10,1290.437,0.9,5529.89990234375
3310537,Riverside,2020,8,9,1293.234,0.8888888888888888,5530.2373046875
3310557,Riverside,2020,9,10,978.9010000000001,0.9,4771.009765625
3310560,Riverside,2020,9,10,1266.8290000000002,0.9,5340.93115234375
3310563,Riverside,2020,8,8,1308.087,1.0,5155.515625
3310569,Riverside,2020,9,9,1324.799,1.0,5626.0576171875
3310594,Riverside,2020,9,11,1159.424,0.8181818181818182,5693.20654296875
3310600,Riverside,2020,7,7,816.8280000000001,1.0,3989.394775390625
3310627,Riverside,2020,8,8,1285.512,1.0,5175.955078125
3310710,Riverside,2020,7,7,1264.611,1.0,5147.0849609375
3310711,Riverside,2020,8,10,1320.9829999999997,0.8,5561.2265625
3310743,Riverside,2020,10,10,1409.434,1.0,5531.5498046875
3310744,Riverside,2020,6,7,1031.445,0.8571428571428571,4328.69921875
3310773,Riverside,2020,8,11,1330.0469999999998,0.7272727272727273,5309.5712890625
3310813,Riverside,2020,7,7,1293.333,1.0,5148.5751953125
3310916,Riverside,2020,9,9,1316.3539999999998,1.0,5477.912109375
3310985,Riverside,2020,7,7,1249.276,1.0,5000.59375
3310993,Riverside,2020,7,8,707.726,0.875,4626.404296875
3311056,Riverside,2020,9,12,1297.291,0.75,5347.919921875
3311057,Riverside,2020,9,9,1202.962,1.0,5096.615234375
3311072,Riverside,2020,8,8,995.493,1.0,4226.8876953125
3311074,Riverside,2020,5,7,722.569,0.7142857142857143,3741.31298828125
3311078,Riverside,2020,7,8,1028.128,0.875,5355.3388671875
3311175,Riverside,2020,7,7,1283.911,1.0,5134.9931640625
3311235,Riverside,2020,9,10,1186.7970000000003,0.9,5568.89501953125
3311242,Riverside,2020,8,10,1136.329,0.8,5402.14697265625
3311268,Riverside,2020,7,9,1183.92,0.7777777777777778,4666.95703125
3311283,Riverside,2020,7,7,1283.395,1.0,5272.6376953125
3311288,Riverside,2020,7,7,922.079,1.0,4088.345703125
3311337,Riverside,2020,9,11,1351.9489999999998,0.8181818181818182,5541.5517578125
3311367,Riverside,2020,7,8,1199.599,0.875,4760.6689453125
3311524,Riverside,2020,9,10,1033.285,0.9,5150.76513671875
3311527,Riverside,2020,9,9,1289.0769999999998,1.0,5380.6630859375
3311548,Riverside,2020,8,10,1015.768,0.8,4705.001953125
3311571,Riverside,2020,9,9,1190.336,1.0,5029.115234375
3311588,Riverside,2020,8,9,1301.397,0.8888888888888888,5265.88525390625
3311591,Riverside,2020,7,9,1264.0359999999998,0.7777777777777778,4995.5205078125
3311595,Riverside,2020,7,11,1312.6000000000001,0.6363636363636364,5377.8759765625
3311597,Riverside,2020,8,9,1313.4489999999998,0.8888888888888888,5555.265625
3311626,Riverside,2020,7,7,1364.746,1.0,5126.720703125
3311638,Riverside,2020,7,8,1229.4550000000002,0.875,4758.35009765625
3311713,Riverside,2020,9,11,1383.887,0.8181818181818182,5520.5205078125
3311770,Riverside,2020,8,12,1310.877,0.6666666666666666,5361.9716796875
3311783,Riverside,2020,7,8,1378.6689999999999,0.875,5480.22998046875
3311832,Riverside,2020,9,9,1221.9839999999997,1.0,5563.3857421875
3311855,Riverside,2020,6,9,1066.405,0.6666666666666666,4757.3037109375
3311859,Riverside,2020,5,6,993.116,0.8333333333333334,3894.6533203125
3311872,Riverside,2020,7,7,1209.446,1.0,4529.466796875
3311892,Riverside,2020,7,7,1085.77,1.0,5134.22607421875
3311906,Riverside,2020,8,10,1200.44,0.8,4784.13916015625
3311908,Riverside,2020,9,10,1318.964,0.9,5058.638671875
3311915,Riverside,2020,9,10,1315.812,0.9,5444.4736328125
3311934,Riverside,2020,8,8,1232.3539999999998,1.0,4949.654296875
3311958,Riverside,2020,7,9,1250.1509999999998,0.7777777777777778,5119.6298828125
3311973,Riverside,2020,7,12,1210.192,0.5833333333333334,4973.39404296875
3311976,Riverside,2020,9,9,1320.1299999999999,1.0,5615.03125
3311980,Riverside,2020,7,8,1263.473,0.875,4970.42578125
3311982,Riverside,2020,7,7,1106.4340000000002,1.0,4272.42236328125
3312035,Riverside,2020,7,8,1285.4229999999998,0.875,5086.658203125
3312040,Riverside,2020,7,9,1056.541,0.7777777777777778,4750.68896484375
3312044,Riverside,2020,8,8,1403.8839999999998,1.0,5362.86328125
3312061,Riverside,2020,7,8,1319.9070000000002,0.875,5113.0107421875
3312063,Riverside,2020,7,7,1023.8600000000001,1.0,4997.38134765625
3312075,Riverside,2020,9,10,1153.36,0.9,4965.5390625
3312080,Riverside,2020,7,9,1130.458,0.7777777777777778,4960.0634765625
3312092,Riverside,2020,8,9,1255.6150000000002,0.8888888888888888,5516.8505859375
3312102,Riverside,2020,8,9,1398.689,0.8888888888888888,5629.0732421875
3312133,Riverside,2020,8,8,1218.1729999999998,1.0,5226.1484375
3312161,Riverside,2020,8,9,1349.608,0.8888888888888888,5321.6201171875
3312167,Riverside,2020,8,8,1317.083,1.0,5539.68359375
3312194,Riverside,2020,8,9,1246.837,0.8888888888888888,5172.32421875
3312220,Riverside,2020,8,8,1153.893,1.0,4742.9658203125
3312240,Riverside,2020,9,11,1191.326,0.8181818181818182,5047.3583984375
3312307,Riverside,2020,9,11,1365.153,0.8181818181818182,5417.08984375
3312313,Riverside,2020,8,9,1407.4830000000002,0.8888888888888888,5477.43408203125
3312320,Riverside,2020,8,10,1269.243,0.8,5101.80419921875
3312326,Riverside,2020,9,10,1108.0569999999998,0.9,5403.19287109375
3312385,Riverside,2020,9,10,1059.3349999999998,0.9,5328.35986328125
3312399,Riverside,2020,9,10,1162.257,0.9,4509.6220703125
3312413,Riverside,2020,7,8,1259.02,0.875,5377.17626953125
3312443,Riverside,2020,6,8,940.577,0.75,4377.61572265625
3312467,Riverside,2020,6,7,1150.9500000000003,0.8571428571428571,4779.7060546875
3312481,Riverside,2020,9,10,1392.416,0.9,5591.86083984375
3312483,Riverside,2020,10,10,1276.498,1.0,5622.13671875
3312519,Riverside,2020,9,10,1391.056,0.9,5265.88525390625
3312524,Riverside,2020,8,10,1250.552,0.8,5182.83154296875
3312539,Riverside,2020,8,10,1391.698,0.8,5597.8095703125
3312591,Riverside,2020,8,9,1273.478,0.8888888888888888,5481.3310546875
3312615,Riverside,2020,8,10,1357.558,0.8,5335.9013671875
3312618,Riverside,2020,7,8,1283.183,0.875,5335.56591796875
3312634,Riverside,2020,7,8,1303.87,0.875,5296.93505859375
3312650,Riverside,2020,10,10,992.569,1.0,5400.27685546875
3312651,Riverside,2020,9,10,1162.8290000000002,0.9,5432.78564453125
3312652,Riverside,2020,8,9,1200.4170000000001,0.8888888888888888,5068.7373046875
3312714,Riverside,2020,9,9,1398.271,1.0,5626.7099609375
3312745,Riverside,2020,9,12,1133.2069999999999,0.75,5285.81689453125
3312747,Riverside,2020,7,7,1126.319,1.0,4292.45849609375
3312754,Riverside,2020,8,8,1230.847,1.0,5358.5458984375
3312781,Riverside,2020,8,8,865.6600000000001,1.0,4579.9013671875
3312788,Riverside,2020,9,9,1152.28,1.0,5424.8037109375
3312795,Riverside,2020,8,8,1162.383,1.0,5299.6298828125
3312892,Riverside,2020,7,9,1393.1799999999998,0.7777777777777778,5499.67431640625
3312894,Riverside,2020,8,10,1298.279,0.8,5148.89453125
3312897,Riverside,2020,8,10,1154.007,0.8,5274.26123046875
3312898,Riverside,2020,9,9,1230.396,1.0,4761.814453125
3312984,Riverside,2020,9,11,1084.493,0.8181818181818182,5503.7021484375
3313037,Riverside,2020,8,8,1066.627,1.0,4525.86328125
3313063,Riverside,2020,8,8,1047.151,1.0,5172.74853515625
3313108,Riverside,2020,8,8,1043.657,1.0,5106.4248046875
3313128,Riverside,2020,7,10,1312.316,0.7,4996.1435546875
3313145,Riverside,2020,8,8,1146.087,1.0,5418.1123046875
3313181,Riverside,2020,8,9,1414.314,0.8888888888888888,5627.2060546875
3313182,Riverside,2020,8,9,1267.439,0.8888888888888888,5014.861328125
3313185,Riverside,2020,9,9,1265.1589999999999,1.0,5625.2216796875
3313265,Riverside,2020,9,10,1239.4520000000002,0.9,5119.0048828125
3313310,Riverside,2020,8,9,1198.874,0.8888888888888888,4821.54638671875
3313330,Riverside,2020,8,8,974.8049999999998,1.0,5449.77392578125
3313331,Riverside,2020,6,8,955.707,0.75,4846.3974609375
3313347,Riverside,2020,8,8,1079.594,1.0,5444.7626953125
3313351,Riverside,2020,7,7,1309.074,1.0,4916.1728515625
3313396,Riverside,2020,8,9,1225.094,0.8888888888888888,5123.158203125
3313415,Riverside,2020,8,10,1324.1799999999998,0.8,5360.1708984375
3313448,Riverside,2020,8,9,1121.741,0.8888888888888888,4642.7236328125
3313465,Riverside,2020,9,13,1095.7620000000002,0.6923076923076923,5334.25
3313551,Riverside,2020,9,12,1188.878,0.75,5449.1123046875
3313555,Riverside,2020,8,10,1252.3519999999999,0.8,5007.771484375
3313562,Riverside,2020,9,12,1217.79,0.75,5238.2353515625
3313564,Riverside,2020,8,8,1369.392,1.0,5342.4208984375
3313573,Riverside,2020,8,8,1242.0690000000002,1.0,5043.22509765625
3313589,Riverside,2020,7,8,1157.345,0.875,5129.97607421875
3313639,Riverside,2020,6,8,897.144,0.75,4483.44970703125
3313690,Riverside,2020,8,9,1141.044,0.8888888888888888,5117.8388671875
3313713,Riverside,2020,7,7,1146.406,1.0,4816.06591796875
3300040,Riverside,2021,8,9,1289.454,0.8888888888888888,5651.5478515625
3300054,Riverside,2021,8,8,1172.7379999999998,1.0,5333.7265625
3300104,Riverside,2021,8,9,1423.0990000000002,0.8888888888888888,5570.6005859375
3300124,Riverside,2021,8,8,1152.1979999999999,1.0,5409.3515625
3300147,Riverside,2021,8,11,1169.429,0.7272727272727273,5210.56640625
3300163,Riverside,2021,8,9,1271.53,0.8888888888888888,5531.3515625
3300171,Riverside,2021,7,7,1357.408,1.0,5124.9365234375
3300211,Riverside,2021,7,7,1002.9179999999999,1.0,5655.46728515625
3300212,Riverside,2021,7,8,1278.4070000000002,0.875,5176.9375
3300265,Riverside,2021,7,7,1333.561,1.0,5180.376953125
3300279,Riverside,2021,7,8,1220.478,0.875,5003.173828125
3300309,Riverside,2021,8,11,1125.6870000000001,0.7272727272727273,4548.0234375
3300312,Riverside,2021,8,9,1207.853,0.8888888888888888,5335.2880859375
3300337,Riverside,2021,7,9,1158.8790000000001,0.7777777777777778,4471.78125
3300356,Riverside,2021,7,8,1230.074,0.875,5199.296875
3300372,Riverside,2021,5,6,1194.482,0.8333333333333334,4680.34814453125
3300377,Riverside,2021,8,10,1244.778,0.8,5685.8515625
3300390,Riverside,2021,7,7,1245.805,1.0,4908.4970703125
3300392,Riverside,2021,10,10,1160.5900000000001,1.0,5713.1708984375
3300411,Riverside,2021,7,8,1053.6070000000002,0.875,4329.228515625
3300422,Riverside,2021,7,8,1189.137,0.875,5164.1240234375
3300509,Riverside,2021,8,9,1267.819,0.8888888888888888,5559.2578125
3300585,Riverside,2021,5,6,1008.364,0.8333333333333334,4722.4423828125
3300586,Riverside,2021,8,8,1346.3410000000001,1.0,5632.107421875
3300595,Riverside,2021,7,7,1186.282,1.0,5575.216796875
3300738,Riverside,2021,8,9,1213.2010000000002,0.8888888888888888,5335.40673828125
3303597,Riverside,2021,6,6,1100.417,1.0,5149.51025390625
3303792,Riverside,2021,8,8,1283.7679999999998,1.0,5492.59765625
3303861,Riverside,2021,8,9,1086.152,0.8888888888888888,4590.13623046875
3303991,Riverside,2021,7,8,1221.039,0.875,5034.23828125
3304025,Riverside,2021,7,9,1034.7640000000001,0.7777777777777778,4018.74365234375
3304049,Riverside,2021,7,8,1305.248,0.875,5722.94140625
3304084,Riverside,2021,7,11,1109.656,0.6363636363636364,5319.1962890625
3304091,Riverside,2021,7,8,1328.9879999999998,0.875,5164.8359375
3304098,Riverside,2021,6,7,946.6880000000001,0.8571428571428571,4214.4853515625
3304125,Riverside,2021,8,8,1149.154,1.0,4376.17578125
3304187,Riverside,2021,8,10,1231.372,0.8,5286.7041015625
3304267,Riverside,2021,7,8,1291.393,0.875,5379.6416015625
3304281,Riverside,2021,7,9,970.3810000000001,0.7777777777777778,3480.544677734375
3304292,Riverside,2021,8,8,1253.603,1.0,5476.8408203125
3304298,Riverside,2021,8,9,1308.1119999999999,0.8888888888888888,5598.1123046875
3304318,Riverside,2021,8,10,1407.6730000000002,0.8,5745.515625
3304364,Riverside,2021,6,8,746.4849999999999,0.75,3661.175048828125
3304373,Riverside,2021,7,9,971.318,0.7777777777777778,4212.666015625
3304454,Riverside,2021,7,8,1265.7599999999998,0.875,4538.67578125
3304461,Riverside,2021,6,7,1347.642,0.8571428571428571,5155.75
3304475,Riverside,2021,8,9,1324.199,0.8888888888888888,4738.6494140625
3304485,Riverside,2021,8,9,1205.757,0.8888888888888888,4563.4033203125
3304517,Riverside,2021,7,9,1117.203,0.7777777777777778,4418.966796875
3304524,Riverside,2021,6,7,1326.57,0.8571428571428571,4976.5107421875
3304531,Riverside,2021,8,9,933.269,0.8888888888888888,5496.494140625
3304532,Riverside,2021,7,8,1393.383,0.875,5693.71630859375
3304565,Riverside,2021,7,7,1197.432,1.0,5125.21484375
3304568,Riverside,2021,8,8,1255.951,1.0,4683.7841796875
3304614,Riverside,2021,8,8,1283.867,1.0,4972.8212890625
3304685,Riverside,2021,7,7,1334.3180000000002,1.0,5218.9365234375
3304716,Riverside,2021,9,10,900.0519999999999,0.9,5733.923828125
3304722,Riverside,2021,8,8,1421.306,1.0,5703.23779296875
3304727,Riverside,2021,7,7,1322.3419999999999,1.0,5653.98583984375
3304774,Riverside,2021,8,9,1342.337,0.8888888888888888,5619.60009765625
3304784,Riverside,2021,6,7,1351.9650000000001,0.8571428571428571,5093.9462890625
3304810,Riverside,2021,5,8,1226.75,0.625,4648.6796875
3304814,Riverside,2021,5,5,737.576,1.0,3756.135009765625
3304831,Riverside,2021,8,10,1144.032,0.8,5070.22265625
3304841,Riverside,2021,7,8,1281.025,0.875,5245.86865234375
3304861,Riverside,2021,7,8,1148.7020000000002,0.875,4765.306640625
3304888,Riverside,2021,7,9,982.375,0.7777777777777778,3998.0771484375
3304891,Riverside,2021,8,9,1342.5510000000002,0.8888888888888888,5579.1201171875
3304918,Riverside,2021,7,9,985.6550000000002,0.7777777777777778,5275.96875
3304937,Riverside,2021,8,9,1146.946,0.8888888888888888,5532.837890625
3304949,Riverside,2021,7,10,1116.373,0.7,5746.798828125
3304991,Riverside,2021,8,8,1302.9500000000003,1.0,5682.1796875
3304994,Riverside,2021,7,9,1196.795,0.7777777777777778,5621.7841796875
3305022,Riverside,2021,8,10,1190.054,0.8,5235.4873046875
3305062,Riverside,2021,8,11,889.229,0.7272727272727273,5628.85009765625
3305065,Riverside,2021,6,7,1339.057,0.8571428571428571,5093.29736328125
3305206,Riverside,2021,5,5,938.8009999999999,1.0,4572.8427734375
3305266,Riverside,2021,9,9,1325.155,1.0,5164.52392578125
3305331,Riverside,2021,8,10,1068.199,0.8,5093.02978515625
3305653,Riverside,2021,5,7,983.6229999999999,0.7142857142857143,4071.625
3306009,Riverside,2021,8,8,1333.768,1.0,5568.1279296875
3306017,Riverside,2021,7,8,1304.163,0.875,5722.7509765625
3306020,Riverside,2021,7,8,1237.2010000000002,0.875,5394.51708984375
3306033,Riverside,2021,8,8,1353.568,1.0,5656.5068359375
3306037,Riverside,2021,7,7,1049.698,1.0,4950.642578125
3306082,Riverside,2021,7,8,1270.5,0.875,5625.12890625
3306140,Riverside,2021,7,8,1274.118,0.875,4918.7001953125
3306206,Riverside,2021,7,8,1185.058,0.875,5672.8720703125
3306221,Riverside,2021,6,7,1071.942,0.8571428571428571,5580.77294921875
