county,WY,UniqueID,months_count,harvest_events_n,landsat_clear_passes_n,ET_open_annual_mm,ET_corr_annual_mm,delta_annual_mm,annual_pct_reduction,ET_corr_ci_low_annual_mm,ET_corr_ci_high_annual_mm,annual_ci_width_mm,annual_ci_rel_width_pct_of_corr,method,ci_alpha
Riverside,2021,3312591,12,7,15,1215.772,1170.359536,45.412464,3.735277996203236,1164.398853375,1174.223374,9.824520624999877,0.8394446597647817,A,0.1
Riverside,2021,3312615,12,8,15,1367.1390000000001,1339.3426010000003,27.796399000000008,2.0331801667570017,1325.2684689999999,1359.7639310000002,34.495462000000316,2.5755517650409083,A,0.1
Riverside,2021,3312618,12,7,15,1413.314,1365.365561,47.94843900000001,3.3926246396766753,1356.34313575,1413.314,56.97086424999998,4.172572231005611,A,0.1
Riverside,2021,3312634,12,7,15,1316.133,1308.8763139999999,7.25668600000003,0.5513641858383637,1291.403442,1316.133,24.729557999999997,1.8893731772427809,A,0.1
Riverside,2021,3312650,12,5,15,1137.8,1123.9085675,13.891432499999993,1.2209028388117413,1112.008452,1137.8,25.79154799999992,2.29480838084277,A,0.1
Riverside,2021,3312651,12,6,15,1422.8229999999999,1409.7621984999998,13.060801499999997,0.9179498433747555,1392.2687969999997,1415.5074873874999,23.238690387500128,1.6484120805782927,A,0.1
Riverside,2021,3312652,12,8,15,1363.632,1282.4242337500002,81.20776624999996,5.955255248483459,1227.53108,1333.752484,106.22140400000012,8.282860008765809,A,0.1
Riverside,2021,3312714,12,8,15,1347.633,1336.0651137500001,11.567886249999994,0.8583854988709829,1287.0721656250003,1339.889591,52.81742537499986,3.953207432140382,A,0.1
Riverside,2021,3312745,12,8,15,1111.428,1088.5835997499998,22.84440024999998,2.0554098196194426,1039.90706705,1102.400149075,62.49308202499992,5.740770119938593,A,0.1
Riverside,2021,3312747,12,6,15,1217.2169999999999,1215.8863956640625,1.3306043359375082,0.10931529348813795,1215.3526823515626,1216.5019495683594,1.1492672167967157,0.09452093722695512,A,0.1
Riverside,2021,3312754,12,6,15,1509.5810000000001,1504.928617,4.652382999999986,0.30819035215731955,1484.246576,1509.270196,25.023619999999937,1.6627778698157305,A,0.1
Riverside,2021,3312781,12,6,15,1060.528,1036.914863,23.613137000000002,2.2265453623100946,1025.8654459999998,1049.0810920000001,23.215646000000334,2.2389153467077207,A,0.1
Riverside,2021,3312788,12,6,15,1237.4379999999999,1200.54465225,36.89334775000002,2.981429998917119,1173.86604175,1234.8459092968749,60.97986754687486,5.079350229297135,A,0.1
Riverside,2021,3312795,12,6,15,1341.5389999999998,1323.6586429999998,17.880357000000004,1.3328242414122888,1314.0005459999998,1341.5389999999998,27.538454,2.0804800501725738,A,0.1
Riverside,2021,3312892,12,7,15,1572.194,1551.5080000000003,20.68599999999998,1.3157409327347631,1529.7449889375002,1572.194,42.44901106249972,2.7359840273140525,A,0.1
Riverside,2021,3312894,12,6,15,1176.1830000000002,1166.754505375,9.428494625000006,0.8016179986447691,1149.378343375,1176.1830000000002,26.804656625000234,2.2973690267761255,A,0.1
Riverside,2021,3312897,12,6,15,1139.846,1114.647823,25.198177,2.2106650372067804,1112.952673,1137.47585,24.523177000000032,2.2000829763429266,A,0.1
Riverside,2021,3312898,12,7,15,1493.5089999999998,1429.220862,64.28813800000003,4.304502885486464,1345.3268665499997,1460.8339059999998,115.5070394500001,8.081818739222973,A,0.1
Riverside,2021,3312984,12,6,15,1070.0439999999999,1063.0265029999998,7.017497000000006,0.6558138730743789,1047.232845,1070.0439999999999,22.81115499999987,2.145868888087344,A,0.1
Riverside,2021,3313037,12,3,15,1553.0939999999998,1552.778856,0.31514400000000364,0.020291366781405612,1537.995728375,1553.0939999999998,15.098271624999825,0.9723388212467923,A,0.1
Riverside,2021,3313063,12,4,15,1381.6950000000002,1380.380364,1.3146359999999788,0.09514661339875867,1362.8466639999997,1380.380364,17.533700000000408,1.2702078685900813,A,0.1
Riverside,2021,3313108,12,4,15,778.182,758.542667,19.639333,2.5237454734239546,747.553994,768.62597165,21.071977650000008,2.7779554884287094,A,0.1
Riverside,2021,3313128,12,8,15,1484.861,1481.86616,2.9948400000000106,0.2016916061503407,1406.8395839999998,1481.86616,75.0265760000002,5.062979236937308,A,0.1
Riverside,2021,3313145,12,7,15,1245.7279999999998,1230.7227187499998,15.005281250000003,1.2045391329407387,1207.170705875,1241.3520599999997,34.18135412499964,2.7773399811548454,A,0.1
Riverside,2021,3313181,12,5,15,1324.8430000000003,1308.0967990000001,16.746201000000013,1.2640140001494524,1267.3990058625002,1313.2028460000001,45.80384013749995,3.5015635060429458,A,0.1
Riverside,2021,3313182,12,6,15,1420.8229999999999,1389.7522064999998,31.070793500000022,2.186816619663394,1308.8943439999998,1413.918804,105.02446000000009,7.5570637347284615,A,0.1
Riverside,2021,3313185,12,4,15,1370.9119999999998,1369.1583019999998,1.7536980000000142,0.12792199645199798,1358.148399,1370.6242564999998,12.475857499999847,0.9112063580796845,A,0.1
Riverside,2021,3313265,12,6,15,1404.688,1391.750915125,12.937084874999996,0.9209934786230106,1293.296433125,1395.436634,102.14020087499989,7.338971346451473,A,0.1
Riverside,2021,3313310,12,8,15,1446.923,1352.4690694375,94.45393056249998,6.527916866516047,1288.2510894375,1410.312571,122.06148156249992,9.025084885177154,A,0.1
Riverside,2021,3313330,12,6,15,1097.8439999999998,1080.4183205,17.4256795,1.5872637187068477,1072.264357,1097.8439999999998,25.579642999999805,2.367568423697403,A,0.1
Riverside,2021,3313331,12,6,15,1391.466,1389.7213,1.7446999999999875,0.12538574424383978,1380.7829399999998,1390.52254,9.73960000000011,0.7008311666519114,A,0.1
Riverside,2021,3313347,12,7,15,1132.686,1115.82069525,16.86530474999998,1.4889655871088705,1103.5298305000001,1129.1622599999998,25.632429499999716,2.2971817612915633,A,0.1
Riverside,2021,3313351,12,6,15,1550.562,1543.009926,7.552074000000019,0.4870539842973076,1474.6601719999999,1549.1327899999999,74.47261800000001,4.82645099977147,A,0.1
Riverside,2021,3313396,12,6,15,1248.1369999999997,1237.5864619919353,10.550538008064525,0.8453028800576001,1236.7907505080643,1248.1260166612901,11.335266153225803,0.9159171097412723,A,0.1
Riverside,2021,3313415,12,7,15,1465.973,1450.7907220000002,15.182277999999982,1.0356451312541215,1355.7721786000002,1460.1927824999998,104.4206038999996,7.197495980402306,A,0.1
Riverside,2021,3313448,12,5,15,1346.4199999999998,1324.5083295,21.911670499999985,1.6274023335957566,1316.0217109999999,1338.491256,22.469545000000153,1.6964442200588028,A,0.1
Riverside,2021,3313465,12,7,15,1168.281,1142.6923785000001,25.588621500000002,2.1902796929848214,1104.1120757500003,1159.3125059999998,55.2004302499995,4.830734088071936,A,0.1
Riverside,2021,3313551,12,7,15,1355.8799999999999,1344.815088,11.064911999999993,0.8160686786441274,1324.3955957499998,1354.873674,30.47807825000018,2.2663397014177593,A,0.1
Riverside,2021,3313555,12,8,15,1448.3559999999998,1422.601681,25.75431900000001,1.7781760147367094,1389.895755,1447.98597625,58.09022125000001,4.083379207675772,A,0.1
Riverside,2021,3313562,12,7,15,1264.067,1260.1583675,3.908632499999996,0.3092108646139798,1251.516212,1264.067,12.550788000000011,0.9959691038594808,A,0.1
Riverside,2021,3313564,12,7,15,1515.4610000000002,1498.8524279999997,16.60857199999998,1.0959418949085447,1418.50243475,1510.2338961249998,91.73146137499975,6.120112938496689,A,0.1
Riverside,2021,3313573,12,8,15,1301.48,1293.97580825,7.50419174999999,0.5765890947229301,1272.17411725,1298.6964500000001,26.522332750000032,2.04967763546286,A,0.1
Riverside,2021,3313589,12,8,15,1238.394,1220.1843620000002,18.209638000000005,1.47042362931345,1198.1236130000002,1234.5843155,36.4607024999998,2.988130616609213,A,0.1
Riverside,2021,3313639,12,6,15,1081.733,1078.819019,2.9139809999999784,0.2693807991435945,1049.680052,1078.819019,29.138967000000093,2.7010060526194795,A,0.1
Riverside,2021,3313690,12,7,15,1207.2549999999999,1199.9151472499998,7.339852750000006,0.6079786581956592,1187.957846,1199.929416,11.971569999999929,0.9977013814215712,A,0.1
Riverside,2021,3313713,12,5,15,1371.2779999999998,1370.4636219999998,0.8143780000000049,0.05938824950156023,1339.2045202499999,1370.5837139999999,31.379193750000013,2.2896772483611403,A,0.1
Riverside,2022,3300054,12,8,14,1385.167,1378.716007,6.45099299999999,0.46571951252087224,1182.27390175,1385.167,202.89309824999987,14.7160907119286,A,0.1
Riverside,2022,3300040,12,8,14,1368.435,1268.722647,99.71235299999995,7.286597682754384,1204.461568,1339.2886445,134.82707649999998,10.626993757761776,A,0.1
Riverside,2022,3300104,12,7,14,1455.958,1445.2141000000001,10.743899999999996,0.7379265061217422,1364.239283,1454.92642,90.68713700000012,6.274996694261432,A,0.1
Riverside,2022,3300124,12,6,14,1329.2740000000001,1326.950572,2.3234279999999927,0.17478924585901723,1301.272409,1329.2740000000001,28.00159100000019,2.1102211032469556,A,0.1
Riverside,2022,3300147,12,8,14,1307.714,1222.123292,85.59070799999998,6.54506321718663,1116.1075710000002,1256.0440955,139.93652449999968,11.450278823423298,A,0.1
Riverside,2022,3300163,12,8,14,1401.636,1267.1628154999999,134.47318450000006,9.594016171102917,1096.4189004999998,1366.2308189999999,269.81191850000005,21.292600698161827,A,0.1
Riverside,2022,3300171,12,6,14,1684.652,1609.381308,75.27069199999994,4.468026156143817,1473.3264450000001,1650.4205169999998,177.09407199999964,11.003860372907951,A,0.1
Riverside,2022,3300211,12,5,14,1190.8840000000002,1170.131871,20.752129000000018,1.7425818971453149,1123.2178569999999,1190.5845680000002,67.36671100000035,5.75718965268662,A,0.1
Riverside,2022,3300212,12,8,14,1470.0669999999998,1447.521376,22.545624000000018,1.5336460174944422,1422.2153305625,1469.702266,47.48693543750005,3.28056885548197,A,0.1
Riverside,2022,3300265,12,8,14,1553.6499999999999,1503.354099,50.295901,3.23727358156599,1449.3376990000002,1552.9202219999997,103.58252299999958,6.890094826554871,A,0.1
Riverside,2022,3300279,12,7,14,1311.679,1247.630009,64.04899100000003,4.8829775425237445,1140.0452422499998,1261.699574,121.65433175000021,9.750834051155003,A,0.1
Riverside,2022,3300309,12,7,14,1235.216,1150.0576969999997,85.15830300000005,6.894203362003087,1127.15046575,1217.9046859999999,90.75422024999989,7.891275410506636,A,0.1
Riverside,2022,3300312,12,4,14,1253.4370000000001,1182.2621662499996,71.17483375000002,5.678373444377341,1180.10196275,1253.4370000000001,73.33503725000014,6.202942066784603,A,0.1
Riverside,2022,3300337,12,7,14,1213.571,1213.571,0.0,0.0,1213.571,1213.571,0.0,0.0,A,0.1
Riverside,2022,3300356,12,7,14,1458.1090000000002,1432.4120155,25.696984499999985,1.762350036931394,1301.816513,1458.1090000000002,156.29248700000016,10.91114046159718,A,0.1
Riverside,2022,3300372,12,8,14,1580.817,1537.4282755,43.38872449999998,2.744702549377947,1432.6436835,1556.404081875,123.76039837500002,8.049832330210712,A,0.1
Riverside,2022,3300377,12,9,14,1350.523,1245.0293935000002,105.49360649999997,7.811315060906033,1147.325511375,1339.2539875,191.9284761250001,15.41557790739822,A,0.1
Riverside,2022,3300390,12,9,14,1332.326,1219.544392,112.781608,8.465015919527204,1134.5831561812502,1263.089602,128.50644581874985,10.537250358554381,A,0.1
Riverside,2022,3300392,12,6,14,1329.639,1328.61708,1.0219199999999944,0.07685695139808583,1284.3646676249998,1329.1706199999999,44.80595237500006,3.3723751598165563,A,0.1
Riverside,2022,3300411,12,5,14,1349.8079999999998,1349.8079999999998,0.0,0.0,1329.3178733749999,1349.8079999999998,20.490126624999903,1.5180030511746787,A,0.1
Riverside,2022,3300422,12,5,14,1214.294,1181.415819,32.878181000000005,2.7075964305184743,1172.505879325,1205.763821,33.257941674999984,2.8150919549351303,A,0.1
Riverside,2022,3300509,12,8,14,1428.206,1416.8682104375,11.337789562500006,0.7938483357792928,1363.4206109375,1427.255309,63.83469806249991,4.505337729525957,A,0.1
Riverside,2022,3300585,12,7,14,1362.316,1362.316,0.0,0.0,1310.003886,1362.316,52.312114000000065,3.8399397790233736,A,0.1
Riverside,2022,3300586,12,5,14,1432.0559999999998,1432.0559999999998,0.0,0.0,1340.933111,1432.0559999999998,91.12288899999976,6.363081401844604,A,0.1
Riverside,2022,3300595,12,7,14,1347.0389999999998,1185.3563029999998,161.68269700000002,12.002822264240312,1080.0367181249999,1277.5212904999998,197.48457237499997,16.660355361100233,A,0.1
Riverside,2022,3300738,12,5,14,1061.1499999999999,1030.955245125,30.194754874999983,2.8454747090420756,1028.935597125,1036.130953125,7.195355999999947,0.6979309755708681,A,0.1
Riverside,2022,3303597,12,5,14,1144.978,1144.978,0.0,0.0,1144.978,1144.978,0.0,0.0,A,0.1
Riverside,2022,3303792,12,2,14,1174.507,1172.27358,2.233419999999999,0.19015808334901355,1171.9773099999998,1172.6837999999998,0.7064900000000307,0.06026664867769439,A,0.1
Riverside,2022,3303861,12,7,14,1169.331,1157.8725239999999,11.458476000000001,0.9799172347265233,1147.707222,1160.737143,13.029921000000058,1.1253329472735687,A,0.1
Riverside,2022,3303991,12,8,14,1459.1320000000003,1414.18702025,44.944979750000016,3.0802545451679495,1346.258145,1435.7680955,89.50995050000006,6.329428089657936,A,0.1
Riverside,2022,3304025,12,6,14,1210.763,1202.846032,7.916967999999997,0.6538825517462954,1175.368395,1202.846032,27.47763699999996,2.2843852221312364,A,0.1
Riverside,2022,3304049,12,8,14,1416.944,1382.181633,34.762366999999955,2.453333864993956,1284.905432325,1401.664937,116.75950467500002,8.447479107472702,A,0.1
Riverside,2022,3304084,12,8,14,1178.0349999999999,1153.47734625,24.557653749999986,2.0846285339569697,1025.2231270624998,1174.722213,149.49908593750024,12.96073012820994,A,0.1
Riverside,2022,3304091,12,7,14,1536.2369999999999,1522.12333,14.113670000000035,0.9187169688010403,1431.0866799999997,1523.8121882499997,92.72550825000008,6.091852507772815,A,0.1
Riverside,2022,3304098,12,6,14,1072.0370000000003,1039.8047920000001,32.23220800000002,3.0066320472147896,1034.22477,1049.0322440000002,14.807474000000184,1.424062873524455,A,0.1
Riverside,2022,3304125,12,7,14,1380.5859999999998,1367.3902101074218,13.195789892578123,0.9558107856068455,1363.4803464355468,1371.788806738281,8.308460302734147,0.607614435244599,A,0.1
Riverside,2022,3304187,12,8,14,1394.836,1365.768157,29.067843000000003,2.083961340257923,1252.5114979999998,1379.663401,127.15190300000017,9.309918550107197,A,0.1
Riverside,2022,3304267,12,7,14,1438.0510000000002,1396.42175865625,41.629241343750046,2.8948376200670243,1271.24407375,1423.6375843750002,152.3935106250001,10.913143517016339,A,0.1
Riverside,2022,3304281,12,8,14,1221.5130000000001,1202.778630076172,18.734369923828115,1.533702050148309,1197.227705654297,1209.0234200507814,11.7957143964843,0.9807053518848499,A,0.1
Riverside,2022,3304292,12,7,14,1198.6760000000002,1185.1704365,13.505563500000022,1.126706758123131,1132.5663926875,1186.012897625,53.446504937500094,4.509604972541862,A,0.1
Riverside,2022,3304298,12,7,14,1247.02,1233.214426,13.805574000000021,1.1070852111433676,1190.8801655,1240.2745,49.394334500000014,4.005332200030558,A,0.1
Riverside,2022,3304318,12,7,14,1413.764,1306.4933669999998,107.27063300000002,7.587591210414186,1177.406092,1355.4701839999998,178.06409199999985,13.62916157843761,A,0.1
Riverside,2022,3304364,12,6,14,1612.631,1607.1723695,5.458630499999998,0.3384922217171813,1592.0190915,1612.631,20.611908500000027,1.2824952003382502,A,0.1
Riverside,2022,3304373,12,9,14,1122.1989999999998,1122.1989999999998,0.0,0.0,1122.1989999999998,1122.1989999999998,0.0,0.0,A,0.1
Riverside,2022,3304454,12,4,14,1078.556,1015.41224975,63.143750250000004,5.8544711864752506,1015.41224975,1044.73859975,29.326350000000048,2.8881225341943977,A,0.1
Riverside,2022,3304461,12,5,14,1314.26,1276.5082075,37.75179249999997,2.8724751951668597,1205.435223,1288.8279035,83.3926805000001,6.532874603550098,A,0.1
Riverside,2022,3304475,12,8,14,1609.2340000000002,1545.702347,63.53165299999997,3.9479437421779533,1523.5353562500002,1604.541586,81.00622974999987,5.240739260519469,A,0.1
Riverside,2022,3304485,12,8,14,1190.3700000000001,1153.5419384062502,36.828061593749936,3.0938331437914206,1146.721927,1168.5459635000002,21.824036500000147,1.8919153065342853,A,0.1
Riverside,2022,3304517,12,8,14,1301.426,1276.683275,24.742725000000007,1.9012010671371256,1244.49748025,1284.1913,39.693819749999875,3.109136034542308,A,0.1
Riverside,2022,3304524,12,7,14,1702.897,1635.377839,67.51916100000005,3.96495859702613,1450.734514375,1670.23266665,219.49815227500017,13.421861727637129,A,0.1
Riverside,2022,3304531,12,8,14,1054.769,1027.452641,27.31635899999999,2.589795395958735,984.892557,1027.847726,42.955168999999955,4.180744424209422,A,0.1
Riverside,2022,3304532,12,8,14,1413.9389999999999,1392.58731375,21.351686250000014,1.5100853891150903,1155.02098,1401.2260169999997,246.20503699999972,17.679684036257058,A,0.1
Riverside,2022,3304565,12,8,14,1450.338,1337.7054755,112.6325245,7.765950040611223,1168.7237059999998,1449.121197,280.3974910000002,20.96107821455951,A,0.1
Riverside,2022,3304568,12,7,14,1276.952,1261.6758774999998,15.276122499999996,1.1962957495661541,1261.6758774999998,1276.952,15.276122500000156,1.2107802623816242,A,0.1
Riverside,2022,3304614,12,8,14,1514.7699999999998,1468.5253005000002,46.244699499999996,3.0529188919770003,1405.832592,1507.2813939999999,101.44880199999989,6.908209342083438,A,0.1
Riverside,2022,3304685,12,5,14,1506.712,1479.843782,26.86821800000004,1.7832351504468034,1404.0920119999998,1506.712,102.61998800000015,6.934514929765752,A,0.1
Riverside,2022,3304716,12,7,14,1043.7250000000001,1006.3721706250001,37.352829375,3.5787999113751225,883.44672,1033.57759,150.13087000000007,14.918026787919064,A,0.1
Riverside,2022,3304722,12,8,14,1499.6219999999998,1483.641897,15.980103000000014,1.065608733400818,1415.9709095859373,1497.952437,81.98152741406261,5.525695087192769,A,0.1
Riverside,2022,3304727,12,6,14,1191.64,1146.471391,45.168608999999975,3.7904576046456957,1105.205198625,1175.3914750000004,70.18627637500026,6.1219387527656375,A,0.1
Riverside,2022,3304774,12,6,14,1269.833,1250.82171875,19.011281249999996,1.4971481486148175,1237.103489,1269.833,32.729511,2.616640765776598,A,0.1
Riverside,2022,3304784,12,7,14,1652.3709999999999,1561.5552764999998,90.81572350000005,5.496085534059849,1443.1883445,1577.752674,134.56432949999999,8.617327322642492,A,0.1
Riverside,2022,3304810,12,6,14,1548.185,1524.0142565,24.170743500000015,1.5612309575406051,1480.14455175,1548.185,68.04044825000005,4.464554577478787,A,0.1
Riverside,2022,3304814,12,6,14,1572.373,1518.801492,53.57150800000005,3.4070483275914847,1443.3907940000001,1568.908231,125.51743699999975,8.264242408315974,A,0.1
Riverside,2022,3304831,12,8,14,1415.6190000000001,1345.11304375,70.50595624999998,4.980574310601933,1245.11798,1371.13612928125,126.01814928125009,9.368591722962398,A,0.1
Riverside,2022,3304841,12,5,14,1451.9250000000002,1340.206017,111.71898299999998,7.6945422800764485,1339.104861,1436.0413005,96.9364395,7.232950626276737,A,0.1
Riverside,2022,3304861,12,7,14,1526.556,1472.754814,53.80118600000003,3.5243506297836458,1374.117694,1526.556,152.438306,10.350555608504704,A,0.1
Riverside,2022,3304888,12,9,14,1123.482,1060.8714865,62.61051350000003,5.572898675724225,982.9771035,1077.97849,95.00138649999997,8.955032509491428,A,0.1
Riverside,2022,3304918,12,5,14,1373.957,1371.3490812500002,2.6079187500000103,0.1898107983000931,1333.6220495000002,1373.957,40.33495049999988,2.9412606207628853,A,0.1
Riverside,2022,3304891,12,7,14,1467.6580000000001,1299.0821440000002,168.575856,11.486044841509397,1205.227489,1463.6841550000001,258.45666600000004,19.895328959274803,A,0.1
Riverside,2022,3304937,12,6,14,1316.4150000000002,1291.288428,25.126571999999996,1.9087120702817877,1279.7144545,1305.4885560000002,25.774101500000143,1.9959987978766383,A,0.1
Riverside,2022,3304949,12,4,14,1065.055,1063.004675,2.050325000000001,0.19250883757176868,1063.004675,1065.055,2.050325000000157,0.19288014890434582,A,0.1
Riverside,2022,3304991,12,8,14,1172.6909999999998,1075.951182125,96.739817875,8.249386912238604,1022.0791839999998,1149.4995008625,127.42031686250027,11.842574178025956,A,0.1
Riverside,2022,3304994,12,7,14,1118.913,1101.092466,17.820533999999995,1.592664845256065,1047.76942175,1105.117842,57.34842025000012,5.208320102155718,A,0.1
Riverside,2022,3305022,12,7,14,1417.682,1363.346426,54.335574,3.832705359876192,1311.197624,1377.249284,66.05166000000008,4.844818509833397,A,0.1
Riverside,2022,3305062,12,5,14,1173.2549999999999,1169.1765599999999,4.078440000000008,0.34761752560185194,1058.9728575,1173.2549999999999,114.28214249999996,9.7745837891242,A,0.1
Riverside,2022,3305065,12,8,14,1638.196,1567.8436405,70.35235950000003,4.294501970460192,1383.2303785,1584.1229214999998,200.89254299999993,12.813302156580706,A,0.1
Riverside,2022,3305206,12,6,14,965.8000000000002,933.9619550000001,31.838044999999973,3.2965463864154034,905.3214244999999,943.4674450000002,38.146020500000304,4.084322738820801,A,0.1
Riverside,2022,3305266,12,7,14,1585.726,1558.2630479999998,27.462951999999966,1.731885079767877,1488.3177349999999,1560.274828,71.95709300000021,4.617775740261295,A,0.1
Riverside,2022,3305331,12,8,14,1243.5140000000001,1186.0681049999998,57.44589499999999,4.619641998401304,1096.165865,1186.500072375,90.334207375,7.616274899745325,A,0.1
Riverside,2022,3305653,12,8,14,1311.591,1272.6276205,38.963379500000016,2.97069585716889,1231.8090967499998,1297.55388,65.74478325000018,5.166066034632335,A,0.1
Riverside,2022,3306009,12,7,14,1641.6870000000001,1628.32067325,13.366326750000013,0.8141824080960629,1596.915284,1641.6870000000001,44.7717160000002,2.7495638135355347,A,0.1
Riverside,2022,3306017,12,4,14,991.6800000000001,975.6015975,16.0784025,1.6213297132139397,969.3466395,977.66884125,8.322201749999977,0.85303281291521,A,0.1
Riverside,2022,3306020,12,5,14,1225.852,1186.50959,39.34241000000002,3.209393140444362,1156.6132949999999,1225.852,69.23870500000021,5.835494764100492,A,0.1
Riverside,2022,3306033,12,8,14,1466.004,1270.46262325,195.54137675,13.338393125121078,1037.682374,1358.288202,320.605828,25.235360893959303,A,0.1
Riverside,2022,3306037,12,4,14,1201.063,1201.063,0.0,0.0,1171.4142865000001,1201.063,29.648713499999985,2.468539410505526,A,0.1
Riverside,2022,3306082,12,7,14,1465.965,1419.660072,46.30492800000005,3.1586653160205085,1358.8077495,1435.719822,76.91207250000002,5.417640040523731,A,0.1
Riverside,2022,3306140,12,8,14,1474.8140000000003,1457.125722,17.68827800000001,1.1993565290267116,1375.4605205,1474.8140000000003,99.35347950000028,6.818456225152017,A,0.1
Riverside,2022,3306206,12,7,14,1407.042,1365.4668065,41.57519349999997,2.954794064427357,1315.0153546249999,1388.6837385,73.66838387500002,5.395106166207637,A,0.1
Riverside,2022,3306221,12,5,14,1343.289,1270.051655125,73.237344875,5.4520914617033265,1220.6873340625,1302.7290959999998,82.04176193749981,6.459718516679164,A,0.1
Riverside,2022,3306266,12,8,14,1360.577,1348.7792675,11.797732499999995,0.8671124456756212,1324.765855125,1360.531073,35.76521787500019,2.6516731637855036,A,0.1
Riverside,2022,3306282,12,7,14,1340.8670000000002,1327.87493503125,12.992064968750014,0.9689301749353226,1292.5881839375004,1335.824403,43.236219062499686,3.256046026765478,A,0.1
Riverside,2022,3306341,12,7,14,1432.8939999999998,1423.5306020000003,9.363397999999997,0.653460618859455,1332.482261,1431.241089,98.758828,6.937597819200235,A,0.1
Riverside,2022,3306352,12,8,14,1313.4710000000002,1313.4710000000002,0.0,0.0,1268.1978067500002,1313.4710000000002,45.27319325000008,3.446836150170051,A,0.1
Riverside,2022,3306373,12,5,14,1327.008,1207.8189265,119.18907349999989,8.981790124852292,1192.257841,1284.4753480000002,92.21750700000007,7.635044043168507,A,0.1
Riverside,2022,3306375,12,8,14,1197.53,1197.53,0.0,0.0,1197.53,1197.53,0.0,0.0,A,0.1
Riverside,2022,3306377,12,6,14,1391.862,1334.978514,56.883486000000005,4.086862490677955,1215.200994,1367.83929,152.63829599999985,11.43376424408879,A,0.1
Riverside,2022,3306452,12,8,14,1467.015,1425.7276918124999,41.28730818749996,2.81437532591691,1385.5991842031249,1462.7863005,77.18711629687505,5.413875085693858,A,0.1
Riverside,2022,3306516,12,8,14,1367.078,1326.0761900000002,41.00181,2.999229744023384,1246.555842,1367.078,120.52215799999999,9.08862996778488,A,0.1
Riverside,2022,3306545,12,8,14,1528.044,1522.905222,5.138777999999995,0.33629777676559014,1519.0431862,1528.044,9.00081380000006,0.5910291507293852,A,0.1
Riverside,2022,3306572,12,4,14,1071.241,1020.4695491250001,50.771450874999985,4.73949847653329,1015.242439125,1049.2764788125,34.03403968750001,3.3351352538331445,A,0.1
Riverside,2022,3306582,12,7,14,1455.2050000000002,1436.6495900000002,18.555410000000002,1.2751062565068152,1387.7310625,1453.4967655,65.76570300000003,4.577713553657857,A,0.1
Riverside,2022,3306590,12,8,14,1415.302,1369.649621125,45.65237887499999,3.2256280903298373,1244.4472190625,1408.5412118749998,164.0939928124999,11.98072779209888,A,0.1
Riverside,2022,3306632,12,6,14,1273.248,1256.1695295,17.07847049999998,1.3413310289904228,1191.0232735000002,1273.248,82.22472649999986,6.545671150989326,A,0.1
Riverside,2022,3306645,12,8,14,1357.863,1311.5533936250001,46.30960637499998,3.4104770786890857,1277.39467525,1349.8429995000001,72.44832425000004,5.523856260991423,A,0.1
Riverside,2022,3306694,12,6,14,1365.6420000000003,1261.3827259999998,104.259274,7.634451342299078,1230.62279,1306.5627975000002,75.94000750000032,6.020377949903868,A,0.1
Riverside,2022,3306738,12,7,14,1334.403,1279.2575319999999,55.145467999999994,4.1325947258811615,1229.5127117499999,1322.5709359999998,93.05822424999997,7.27439330409977,A,0.1
Riverside,2022,3306800,12,9,14,1263.3290000000002,1086.99997375,176.32902624999997,13.957490586379315,931.754981,1187.1425801,255.3875991,23.49471989580165,A,0.1
Riverside,2022,3306809,12,6,14,1304.386,1216.742243,87.643757,6.719158055974228,1160.758996,1272.0974560000002,111.33846000000017,9.150537892518965,A,0.1
Riverside,2022,3306824,12,4,14,1379.56,1286.690404,92.86959599999999,6.731827249267881,1107.550434,1340.8367245,233.28629049999995,18.13072435877123,A,0.1
Riverside,2022,3306862,12,8,14,1294.032,1231.1496692499998,62.88233075000001,4.85941079896015,1152.8609954999997,1289.31708,136.45608450000032,11.08363084588469,A,0.1
Riverside,2022,3306865,12,8,14,1341.2290000000003,1259.530042,81.698958,6.091350395793707,1003.97742875,1302.5391070000003,298.56167825000034,23.70421254707955,A,0.1
Riverside,2022,3306880,12,5,14,1614.286,1589.90511175,24.380888249999998,1.5103202437486294,1543.677920375,1611.6387660999999,67.9608457249999,4.274522122279094,A,0.1
Riverside,2022,3306901,12,5,14,1278.761,1163.0596223750001,115.70137762500005,9.047928238740473,1137.7979235,1188.1004045,50.30248099999994,4.3250130975470436,A,0.1
Riverside,2022,3306909,12,2,14,1023.0540000000001,1013.066286,9.987713999999997,0.9762645960037296,1013.066286,1013.066286,0.0,0.0,A,0.1
Riverside,2022,3306924,12,4,14,1508.7540000000001,1508.7540000000001,0.0,0.0,1298.4380879999999,1508.7540000000001,210.31591200000025,13.939708660258745,A,0.1
Riverside,2022,3306935,12,9,14,1316.344,1259.05141925,57.29258074999999,4.352401860759801,1186.1291354999998,1290.9842855,104.8551500000001,8.328107049230834,A,0.1
Riverside,2022,3306937,12,4,14,1483.487,1483.487,0.0,0.0,1358.7537535000001,1483.487,124.73324649999995,8.40811186751215,A,0.1
Riverside,2022,3307018,12,8,14,1418.3489999999997,1321.3967454999997,96.9522545,6.8355711112004185,1234.76125025,1397.65869075,162.8974404999999,12.327670781296012,A,0.1
